pasca_id,pendaftaran_id,kandidat_id,profesi_id,gelombang_id,tahap_kode,urutan,tanggal_mulai,tanggal_selesai,status,progres,pemilik_proses,sistem_sumber
36691,REG0162641,128185,F00219,G2025-092,samapta,9,2026-04-03,2026-04-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36692,REG0162641,128185,F00219,G2025-092,pembidangan,10,2026-04-13,2026-04-13,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36693,REG0162641,128185,F00219,G2025-092,ojt,11,2026-04-18,2026-10-15,BERJALAN,0.8333,PUSDIKLAT,aplikasi Pusdiklat
36694,REG0162702,128230,F00175,G2024-087,pengumuman_akhir,7,2024-08-24,2024-08-24,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36695,REG0162702,128230,F00175,G2024-087,ttd_kontrak,8,2024-09-08,2024-09-08,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36696,REG0162702,128230,F00175,G2024-087,samapta,9,2024-10-01,2024-10-01,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36697,REG0162702,128230,F00175,G2024-087,pembidangan,10,2024-10-08,2024-10-08,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36698,REG0162702,128230,F00175,G2024-087,ojt,11,2024-10-13,2025-04-11,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36699,REG0162702,128230,F00175,G2024-087,ujian_ojt,12,2025-04-17,2025-04-17,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36700,REG0162702,128230,F00175,G2024-087,sk_penempatan,13,2025-05-06,2025-05-06,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36701,REG0162738,128258,F00212,G2025-091,pengumuman_akhir,7,2026-02-13,2026-02-13,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36702,REG0162738,128258,F00212,G2025-091,ttd_kontrak,8,2026-03-07,2026-03-07,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36703,REG0162738,128258,F00212,G2025-091,samapta,9,2026-03-25,2026-03-25,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36704,REG0162738,128258,F00212,G2025-091,pembidangan,10,2026-03-30,2026-03-30,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36705,REG0162738,128258,F00212,G2025-091,ojt,11,2026-04-04,2026-10-01,BERJALAN,0.9111,PUSDIKLAT,aplikasi Pusdiklat
36706,REG0162763,128280,F00200,G2025-091,pengumuman_akhir,7,2026-02-13,2026-02-13,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36707,REG0162763,128280,F00200,G2025-091,ttd_kontrak,8,2026-03-06,2026-03-06,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36708,REG0162763,128280,F00200,G2025-091,samapta,9,2026-03-19,2026-03-19,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36709,REG0162763,128280,F00200,G2025-091,pembidangan,10,2026-03-30,2026-03-30,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36710,REG0162763,128280,F00200,G2025-091,ojt,11,2026-04-04,2026-10-01,BERJALAN,0.9111,PUSDIKLAT,aplikasi Pusdiklat
36711,REG0162791,128302,F00034,G2019-071,pengumuman_akhir,7,2020-01-17,2020-01-17,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36712,REG0162791,128302,F00034,G2019-071,ttd_kontrak,8,2020-01-30,2020-01-30,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36713,REG0162791,128302,F00034,G2019-071,samapta,9,2020-02-17,2020-02-17,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36714,REG0162791,128302,F00034,G2019-071,pembidangan,10,2020-03-02,2020-03-02,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36715,REG0162791,128302,F00034,G2019-071,ojt,11,2020-03-07,2020-09-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36716,REG0162791,128302,F00034,G2019-071,ujian_ojt,12,2020-09-13,2020-09-13,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36717,REG0162791,128302,F00034,G2019-071,sk_penempatan,13,2020-09-28,2020-09-28,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36718,REG0162879,128367,F00199,G2025-091,pengumuman_akhir,7,2026-02-13,2026-02-13,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36719,REG0162879,128367,F00199,G2025-091,ttd_kontrak,8,2026-03-03,2026-03-03,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36720,REG0162879,128367,F00199,G2025-091,samapta,9,2026-03-16,2026-03-16,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36721,REG0162879,128367,F00199,G2025-091,pembidangan,10,2026-03-30,2026-03-30,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36722,REG0162879,128367,F00199,G2025-091,ojt,11,2026-04-04,2026-10-01,BERJALAN,0.9111,PUSDIKLAT,aplikasi Pusdiklat
36723,REG0162966,128431,F00105,G2023-081,pengumuman_akhir,7,2023-10-25,2023-10-25,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36724,REG0162966,128431,F00105,G2023-081,ttd_kontrak,8,2023-11-11,2023-11-11,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36725,REG0162966,128431,F00105,G2023-081,samapta,9,2023-11-28,2023-11-28,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36726,REG0162966,128431,F00105,G2023-081,pembidangan,10,2023-12-09,2023-12-09,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36727,REG0162966,128431,F00105,G2023-081,ojt,11,2023-12-14,2024-06-11,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36728,REG0162966,128431,F00105,G2023-081,ujian_ojt,12,2024-06-23,2024-06-23,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36729,REG0162966,128431,F00105,G2023-081,sk_penempatan,13,2024-07-06,2024-07-06,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36730,REG0162984,128445,F00009,G2019-070,pengumuman_akhir,7,2019-12-17,2019-12-17,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36731,REG0162984,128445,F00009,G2019-070,ttd_kontrak,8,2019-12-29,2019-12-29,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36732,REG0162984,128445,F00009,G2019-070,samapta,9,2020-01-29,2020-01-29,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36733,REG0162984,128445,F00009,G2019-070,pembidangan,10,2020-01-31,2020-01-31,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36734,REG0162984,128445,F00009,G2019-070,ojt,11,2020-02-05,2020-08-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36735,REG0162984,128445,F00009,G2019-070,ujian_ojt,12,2020-08-15,2020-08-15,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36736,REG0162984,128445,F00009,G2019-070,sk_penempatan,13,2020-08-28,2020-08-28,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36737,REG0163062,128511,F00217,G2025-092,pengumuman_akhir,7,2026-02-27,2026-02-27,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36738,REG0163062,128511,F00217,G2025-092,ttd_kontrak,8,2026-03-15,2026-03-15,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36739,REG0163062,128511,F00217,G2025-092,samapta,9,2026-04-09,2026-04-09,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36740,REG0163062,128511,F00217,G2025-092,pembidangan,10,2026-04-13,2026-04-13,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36741,REG0163062,128511,F00217,G2025-092,ojt,11,2026-04-18,2026-10-15,BERJALAN,0.8333,PUSDIKLAT,aplikasi Pusdiklat
36742,REG0163063,128511,F00063,G2022-008,pengumuman_akhir,7,2022-08-31,2022-08-31,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36743,REG0163063,128511,F00063,G2022-008,ttd_kontrak,8,2022-09-16,2022-09-16,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36744,REG0163063,128511,F00063,G2022-008,samapta,9,2022-10-06,2022-10-06,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36745,REG0163063,128511,F00063,G2022-008,pembidangan,10,2022-10-15,2022-10-15,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36746,REG0163063,128511,F00063,G2022-008,ojt,11,2022-10-20,2023-04-18,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36747,REG0163063,128511,F00063,G2022-008,ujian_ojt,12,2023-04-26,2023-04-26,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36748,REG0163063,128511,F00063,G2022-008,sk_penempatan,13,2023-05-13,2023-05-13,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36749,REG0163077,128522,F00188,G2025-091,pengumuman_akhir,7,2026-02-13,2026-02-13,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36750,REG0163077,128522,F00188,G2025-091,ttd_kontrak,8,2026-03-06,2026-03-06,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36751,REG0163077,128522,F00188,G2025-091,samapta,9,2026-03-22,2026-03-22,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36752,REG0163077,128522,F00188,G2025-091,pembidangan,10,2026-03-30,2026-03-30,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36753,REG0163077,128522,F00188,G2025-091,ojt,11,2026-04-04,2026-10-01,BERJALAN,0.9111,PUSDIKLAT,aplikasi Pusdiklat
36754,REG0163097,128537,F00209,G2025-091,pengumuman_akhir,7,2026-02-13,2026-02-13,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36755,REG0163097,128537,F00209,G2025-091,ttd_kontrak,8,2026-02-24,2026-02-24,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36756,REG0163097,128537,F00209,G2025-091,samapta,9,2026-03-16,2026-03-16,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36757,REG0163097,128537,F00209,G2025-091,pembidangan,10,2026-03-30,2026-03-30,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36758,REG0163097,128537,F00209,G2025-091,ojt,11,2026-04-04,2026-10-01,BERJALAN,0.9111,PUSDIKLAT,aplikasi Pusdiklat
36759,REG0163115,128553,F00134,G2023-082,pengumuman_akhir,7,2023-12-09,2023-12-09,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36760,REG0163115,128553,F00134,G2023-082,ttd_kontrak,8,2023-12-29,2023-12-29,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36761,REG0163115,128553,F00134,G2023-082,samapta,9,2024-01-17,2024-01-17,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36762,REG0163115,128553,F00134,G2023-082,pembidangan,10,2024-01-23,2024-01-23,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36763,REG0163115,128553,F00134,G2023-082,ojt,11,2024-01-28,2024-07-26,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36764,REG0163115,128553,F00134,G2023-082,ujian_ojt,12,2024-08-07,2024-08-07,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36765,REG0163115,128553,F00134,G2023-082,sk_penempatan,13,2024-08-20,2024-08-20,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36766,REG0163251,128660,F00175,G2024-087,pengumuman_akhir,7,2024-08-24,2024-08-24,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36767,REG0163251,128660,F00175,G2024-087,ttd_kontrak,8,2024-09-08,2024-09-08,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36768,REG0163251,128660,F00175,G2024-087,samapta,9,2024-10-06,2024-10-06,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36769,REG0163251,128660,F00175,G2024-087,pembidangan,10,2024-10-08,2024-10-08,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36770,REG0163251,128660,F00175,G2024-087,ojt,11,2024-10-13,2025-04-11,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36771,REG0163251,128660,F00175,G2024-087,ujian_ojt,12,2025-04-25,2025-04-25,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36772,REG0163251,128660,F00175,G2024-087,sk_penempatan,13,2025-05-06,2025-05-06,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36773,REG0163275,128676,F00205,G2025-091,pengumuman_akhir,7,2026-02-13,2026-02-13,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36774,REG0163275,128676,F00205,G2025-091,ttd_kontrak,8,2026-03-07,2026-03-07,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36775,REG0163275,128676,F00205,G2025-091,samapta,9,2026-03-29,2026-03-29,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36776,REG0163275,128676,F00205,G2025-091,pembidangan,10,2026-03-30,2026-03-30,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36777,REG0163275,128676,F00205,G2025-091,ojt,11,2026-04-04,2026-10-01,BERJALAN,0.9111,PUSDIKLAT,aplikasi Pusdiklat
36778,REG0163277,128678,F00188,G2025-091,pengumuman_akhir,7,2026-02-13,2026-02-13,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36779,REG0163277,128678,F00188,G2025-091,ttd_kontrak,8,2026-02-24,2026-02-24,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36780,REG0163277,128678,F00188,G2025-091,samapta,9,2026-03-26,2026-03-26,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36781,REG0163277,128678,F00188,G2025-091,pembidangan,10,2026-03-30,2026-03-30,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36782,REG0163277,128678,F00188,G2025-091,ojt,11,2026-04-04,2026-10-01,BERJALAN,0.9111,PUSDIKLAT,aplikasi Pusdiklat
36783,REG0163302,128698,F00033,G2019-071,pengumuman_akhir,7,2020-01-17,2020-01-17,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36784,REG0163302,128698,F00033,G2019-071,ttd_kontrak,8,2020-02-07,2020-02-07,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36785,REG0163302,128698,F00033,G2019-071,samapta,9,2020-02-29,2020-02-29,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36786,REG0163302,128698,F00033,G2019-071,pembidangan,10,2020-03-02,2020-03-02,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36787,REG0163302,128698,F00033,G2019-071,ojt,11,2020-03-07,2020-09-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36788,REG0163302,128698,F00033,G2019-071,ujian_ojt,12,2020-09-13,2020-09-13,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36789,REG0163302,128698,F00033,G2019-071,sk_penempatan,13,2020-09-28,2020-09-28,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36790,REG0163352,128737,F00179,G2024-087,pengumuman_akhir,7,2024-08-24,2024-08-24,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36791,REG0163352,128737,F00179,G2024-087,ttd_kontrak,8,2024-09-15,2024-09-15,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36792,REG0163352,128737,F00179,G2024-087,samapta,9,2024-09-26,2024-09-26,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36793,REG0163352,128737,F00179,G2024-087,pembidangan,10,2024-10-08,2024-10-08,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36794,REG0163352,128737,F00179,G2024-087,ojt,11,2024-10-13,2025-04-11,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36795,REG0163352,128737,F00179,G2024-087,ujian_ojt,12,2025-04-20,2025-04-20,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36796,REG0163352,128737,F00179,G2024-087,sk_penempatan,13,2025-05-06,2025-05-06,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36797,REG0163399,128777,F00195,G2025-091,pengumuman_akhir,7,2026-02-13,2026-02-13,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36798,REG0163399,128777,F00195,G2025-091,ttd_kontrak,8,2026-03-03,2026-03-03,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36799,REG0163399,128777,F00195,G2025-091,samapta,9,2026-03-24,2026-03-24,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36800,REG0163399,128777,F00195,G2025-091,pembidangan,10,2026-03-30,2026-03-30,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36801,REG0163399,128777,F00195,G2025-091,ojt,11,2026-04-04,2026-10-01,BERJALAN,0.9111,PUSDIKLAT,aplikasi Pusdiklat
36802,REG0163504,128863,F00015,G2019-071,pengumuman_akhir,7,2020-01-17,2020-01-17,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36803,REG0163504,128863,F00015,G2019-071,ttd_kontrak,8,2020-01-27,2020-01-27,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36804,REG0163504,128863,F00015,G2019-071,samapta,9,2020-02-24,2020-02-24,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36805,REG0163504,128863,F00015,G2019-071,pembidangan,10,2020-03-02,2020-03-02,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36806,REG0163504,128863,F00015,G2019-071,ojt,11,2020-03-07,2020-09-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36807,REG0163504,128863,F00015,G2019-071,ujian_ojt,12,2020-09-11,2020-09-11,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36808,REG0163504,128863,F00015,G2019-071,sk_penempatan,13,2020-09-28,2020-09-28,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36809,REG0163562,128909,F00219,G2025-092,pengumuman_akhir,7,2026-02-27,2026-02-27,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36810,REG0163562,128909,F00219,G2025-092,ttd_kontrak,8,2026-03-14,2026-03-14,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36811,REG0163562,128909,F00219,G2025-092,samapta,9,2026-04-02,2026-04-02,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36812,REG0163562,128909,F00219,G2025-092,pembidangan,10,2026-04-13,2026-04-13,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36813,REG0163562,128909,F00219,G2025-092,ojt,11,2026-04-18,2026-10-15,BERJALAN,0.8333,PUSDIKLAT,aplikasi Pusdiklat
36814,REG0163567,128914,F00080,G2022-080,pengumuman_akhir,7,2023-05-19,2023-05-19,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36815,REG0163567,128914,F00080,G2022-080,ttd_kontrak,8,2023-06-08,2023-06-08,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36816,REG0163567,128914,F00080,G2022-080,samapta,9,2023-06-25,2023-06-25,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36817,REG0163567,128914,F00080,G2022-080,pembidangan,10,2023-07-03,2023-07-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36818,REG0163567,128914,F00080,G2022-080,ojt,11,2023-07-08,2024-01-04,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36819,REG0163567,128914,F00080,G2022-080,ujian_ojt,12,2024-01-16,2024-01-16,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36820,REG0163567,128914,F00080,G2022-080,sk_penempatan,13,2024-01-29,2024-01-29,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36821,REG0163604,128948,F00190,G2025-091,pengumuman_akhir,7,2026-02-13,2026-02-13,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36822,REG0163604,128948,F00190,G2025-091,ttd_kontrak,8,2026-03-03,2026-03-03,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36823,REG0163604,128948,F00190,G2025-091,samapta,9,2026-03-22,2026-03-22,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36824,REG0163604,128948,F00190,G2025-091,pembidangan,10,2026-03-30,2026-03-30,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36825,REG0163604,128948,F00190,G2025-091,ojt,11,2026-04-04,2026-10-01,BERJALAN,0.9111,PUSDIKLAT,aplikasi Pusdiklat
36826,REG0163632,128969,F00021,G2019-071,pengumuman_akhir,7,2020-01-17,2020-01-17,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36827,REG0163632,128969,F00021,G2019-071,ttd_kontrak,8,2020-02-07,2020-02-07,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36828,REG0163632,128969,F00021,G2019-071,samapta,9,2020-02-25,2020-02-25,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36829,REG0163632,128969,F00021,G2019-071,pembidangan,10,2020-03-02,2020-03-02,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36830,REG0163632,128969,F00021,G2019-071,ojt,11,2020-03-07,2020-09-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36831,REG0163632,128969,F00021,G2019-071,ujian_ojt,12,2020-09-12,2020-09-12,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36832,REG0163632,128969,F00021,G2019-071,sk_penempatan,13,2020-09-28,2020-09-28,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36833,REG0163663,128992,F00108,G2023-081,pengumuman_akhir,7,2023-10-25,2023-10-25,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36834,REG0163663,128992,F00108,G2023-081,ttd_kontrak,8,2023-11-10,2023-11-10,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36835,REG0163663,128992,F00108,G2023-081,samapta,9,2023-12-03,2023-12-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36836,REG0163663,128992,F00108,G2023-081,pembidangan,10,2023-12-09,2023-12-09,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36837,REG0163663,128992,F00108,G2023-081,ojt,11,2023-12-14,2024-06-11,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36838,REG0163663,128992,F00108,G2023-081,ujian_ojt,12,2024-06-19,2024-06-19,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36839,REG0163663,128992,F00108,G2023-081,sk_penempatan,13,2024-07-06,2024-07-06,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36840,REG0163690,129016,F00013,G2019-071,pengumuman_akhir,7,2020-01-17,2020-01-17,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36841,REG0163690,129016,F00013,G2019-071,ttd_kontrak,8,2020-02-09,2020-02-09,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36842,REG0163690,129016,F00013,G2019-071,samapta,9,2020-02-27,2020-02-27,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36843,REG0163690,129016,F00013,G2019-071,pembidangan,10,2020-03-02,2020-03-02,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36844,REG0163690,129016,F00013,G2019-071,ojt,11,2020-03-07,2020-09-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36845,REG0163690,129016,F00013,G2019-071,ujian_ojt,12,2020-09-13,2020-09-13,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36846,REG0163690,129016,F00013,G2019-071,sk_penempatan,13,2020-09-28,2020-09-28,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36847,REG0163718,129038,F00075,G2022-079,pengumuman_akhir,7,2023-04-19,2023-04-19,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36848,REG0163718,129038,F00075,G2022-079,ttd_kontrak,8,2023-05-10,2023-05-10,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36849,REG0163718,129038,F00075,G2022-079,samapta,9,2023-05-31,2023-05-31,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36850,REG0163718,129038,F00075,G2022-079,pembidangan,10,2023-06-03,2023-06-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36851,REG0163718,129038,F00075,G2022-079,ojt,11,2023-06-08,2023-12-05,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36852,REG0163718,129038,F00075,G2022-079,ujian_ojt,12,2023-12-15,2023-12-15,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36853,REG0163718,129038,F00075,G2022-079,sk_penempatan,13,2023-12-30,2023-12-30,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36854,REG0163726,129044,F00022,G2019-071,pengumuman_akhir,7,2020-01-17,2020-01-17,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36855,REG0163726,129044,F00022,G2019-071,ttd_kontrak,8,2020-02-09,2020-02-09,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36856,REG0163726,129044,F00022,G2019-071,samapta,9,2020-02-22,2020-02-22,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36857,REG0163726,129044,F00022,G2019-071,pembidangan,10,2020-03-02,2020-03-02,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36858,REG0163726,129044,F00022,G2019-071,ojt,11,2020-03-07,2020-09-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36859,REG0163726,129044,F00022,G2019-071,ujian_ojt,12,2020-09-16,2020-09-16,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36860,REG0163726,129044,F00022,G2019-071,sk_penempatan,13,2020-09-28,2020-09-28,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36861,REG0163748,129056,F00129,G2023-082,pengumuman_akhir,7,2023-12-09,2023-12-09,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36862,REG0163748,129056,F00129,G2023-082,ttd_kontrak,8,2023-12-19,2023-12-19,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36863,REG0163748,129056,F00129,G2023-082,samapta,9,2024-01-09,2024-01-09,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36864,REG0163748,129056,F00129,G2023-082,pembidangan,10,2024-01-23,2024-01-23,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36865,REG0163748,129056,F00129,G2023-082,ojt,11,2024-01-28,2024-07-26,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36866,REG0163748,129056,F00129,G2023-082,ujian_ojt,12,2024-08-06,2024-08-06,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
36867,REG0163748,129056,F00129,G2023-082,sk_penempatan,13,2024-08-20,2024-08-20,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36868,REG0163759,129067,F00215,G2025-092,pengumuman_akhir,7,2026-02-27,2026-02-27,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
36869,REG0163759,129067,F00215,G2025-092,ttd_kontrak,8,2026-03-16,2026-03-16,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
