kandidat_id,kategori_sertifikasi,tahun,skor
299068,IELTS,2023,78
299070,IELTS,2023,65
299071,Sertifikasi K3,2024,
299072,Sertifikat Kompetensi,2022,86
299072,IELTS,2022,85
299078,TOEIC,2023,90
299078,TOEFL,2024,66
299083,TOEIC,2021,89
299083,Sertifikasi K3,2022,
299088,Microsoft Office,2021,78
299088,TOEIC,2022,64
299088,Microsoft Office,2021,81
299101,Microsoft Office,2021,86
299101,TOEIC,2020,66
299103,TOEIC,2022,91
299103,Pelatihan Bahasa,2024,86
299109,TOEIC,2022,73
299109,IELTS,2023,70
299113,TOEIC,2022,91
299113,Sertifikasi K3,2022,
299118,Microsoft Office,2022,63
299119,Sertifikat Kompetensi,2023,84
299119,IELTS,2024,61
299119,TOEIC,2023,65
299120,TOEFL,2022,73
299120,Sertifikat Kompetensi,2021,79
299121,Pelatihan Bahasa,2021,68
299121,Pelatihan Bahasa,2021,78
299121,TOEFL,2021,92
299133,TOEIC,2022,95
299133,Sertifikat Kompetensi,2021,88
299135,TOEIC,2020,62
299135,Sertifikasi K3,2020,
299137,TOEFL,2023,75
299137,Sertifikat Kompetensi,2025,88
299137,Microsoft Office,2024,77
299141,TOEFL,2022,65
299141,Microsoft Office,2022,90
299141,Microsoft Office,2022,61
299144,TOEFL,2021,71
299144,IELTS,2022,61
299146,TOEIC,2020,93
299148,TOEIC,2024,86
299148,TOEIC,2025,78
299150,Sertifikat Kompetensi,2023,91
299150,IELTS,2024,86
299153,TOEIC,2021,65
299155,TOEFL,2021,76
299155,TOEIC,2023,95
299155,Pelatihan Bahasa,2021,60
299156,TOEIC,2022,79
299159,Sertifikat Kompetensi,2025,69
299159,Sertifikat Kompetensi,2024,91
299160,TOEIC,2023,86
299160,Sertifikasi K3,2024,
299160,Pelatihan Bahasa,2024,98
299163,Pelatihan Bahasa,2025,76
299164,Sertifikasi K3,2025,
299164,IELTS,2024,88
299174,Sertifikat Kompetensi,2022,76
299174,TOEFL,2023,80
299180,Microsoft Office,2025,80
299180,Sertifikat Kompetensi,2025,99
299180,Sertifikasi K3,2025,
299183,TOEIC,2021,78
299183,Sertifikasi K3,2022,
299183,TOEIC,2021,96
299189,TOEIC,2025,69
299189,Pelatihan Bahasa,2025,94
299189,Sertifikasi K3,2023,
299193,TOEIC,2021,81
299193,Sertifikasi K3,2023,
299193,Sertifikat Kompetensi,2022,78
299209,Microsoft Office,2023,61
299209,TOEFL,2021,89
299209,IELTS,2023,88
299210,Microsoft Office,2021,84
299210,Pelatihan Bahasa,2022,70
299210,Microsoft Office,2022,98
299213,IELTS,2021,93
299213,Pelatihan Bahasa,2022,76
299213,Microsoft Office,2022,88
299214,IELTS,2023,74
299214,Sertifikasi K3,2023,
299216,Pelatihan Bahasa,2023,88
299220,TOEIC,2024,81
299220,TOEIC,2025,82
299220,Microsoft Office,2024,91
299221,IELTS,2024,83
299229,Sertifikat Kompetensi,2025,78
299232,Sertifikasi K3,2022,
299232,TOEFL,2022,90
299248,Sertifikat Kompetensi,2024,60
299256,Sertifikat Kompetensi,2023,81
299256,Sertifikat Kompetensi,2025,86
299256,TOEIC,2024,66
299258,Sertifikasi K3,2025,
299258,Sertifikasi K3,2024,
299261,TOEFL,2021,71
299261,Microsoft Office,2023,86
299261,Sertifikasi K3,2023,
299263,Sertifikat Kompetensi,2024,85
299263,TOEFL,2025,84
299263,TOEFL,2024,66
299266,TOEFL,2023,83
299266,Pelatihan Bahasa,2024,80
299268,TOEIC,2024,72
299268,Sertifikat Kompetensi,2023,81
299268,Microsoft Office,2024,92
299272,IELTS,2025,66
299272,IELTS,2023,79
299272,Sertifikat Kompetensi,2023,94
299273,IELTS,2024,81
299273,TOEIC,2023,79
299273,TOEFL,2022,83
299274,IELTS,2022,66
299274,Sertifikasi K3,2024,
299274,Sertifikasi K3,2024,
299275,Sertifikasi K3,2023,
299276,TOEFL,2019,90
299276,TOEIC,2019,71
299276,Sertifikat Kompetensi,2019,96
299277,Sertifikat Kompetensi,2023,70
299277,IELTS,2021,69
299277,Microsoft Office,2023,97
299279,Sertifikasi K3,2018,
299279,TOEIC,2017,81
299281,TOEIC,2023,75
299282,Sertifikasi K3,2023,
299286,TOEFL,2022,67
299289,Pelatihan Bahasa,2023,89
299290,TOEFL,2023,93
299290,TOEIC,2023,89
299292,Microsoft Office,2017,76
299292,Pelatihan Bahasa,2019,89
299295,Sertifikasi K3,2025,
299305,Sertifikat Kompetensi,2021,84
299305,Sertifikasi K3,2020,
299306,Sertifikat Kompetensi,2022,75
299306,TOEIC,2023,79
299306,IELTS,2022,69
299317,Sertifikat Kompetensi,2021,85
299317,Sertifikasi K3,2023,
299326,TOEFL,2019,69
299326,Microsoft Office,2019,77
299326,Sertifikasi K3,2017,
299334,Sertifikat Kompetensi,2022,92
299338,Pelatihan Bahasa,2022,65
299341,Sertifikat Kompetensi,2022,79
299341,Pelatihan Bahasa,2022,69
299352,Sertifikat Kompetensi,2024,91
299352,TOEIC,2023,92
299364,IELTS,2021,69
299364,TOEIC,2021,80
299384,Pelatihan Bahasa,2022,92
299388,Microsoft Office,2021,78
299388,TOEIC,2023,73
299393,Pelatihan Bahasa,2025,70
299393,IELTS,2024,99
299396,TOEIC,2022,91
299401,Pelatihan Bahasa,2021,61
299401,Microsoft Office,2021,61
299409,TOEIC,2022,82
299409,Sertifikat Kompetensi,2023,90
299409,Sertifikasi K3,2023,
299421,Microsoft Office,2024,88
299424,TOEFL,2021,62
299435,Pelatihan Bahasa,2023,98
299435,Sertifikasi K3,2024,
299435,Sertifikat Kompetensi,2024,79
299438,Pelatihan Bahasa,2024,89
299440,Pelatihan Bahasa,2021,60
299440,Sertifikasi K3,2022,
299442,Sertifikat Kompetensi,2021,86
299445,IELTS,2022,95
299480,TOEFL,2023,99
299480,Microsoft Office,2024,80
299487,TOEFL,2023,84
299498,IELTS,2021,92
299498,Sertifikasi K3,2022,
299501,Pelatihan Bahasa,2019,92
299532,Pelatihan Bahasa,2021,94
299538,IELTS,2023,99
299538,Sertifikat Kompetensi,2021,63
299538,TOEIC,2023,73
299541,TOEFL,2022,67
299547,TOEIC,2024,93
299547,TOEIC,2023,99
299547,TOEFL,2024,96
299548,Microsoft Office,2024,92
299548,Microsoft Office,2024,84
299562,Sertifikasi K3,2025,
299562,Microsoft Office,2025,81
299562,IELTS,2024,98
299563,Microsoft Office,2020,67
299568,Sertifikat Kompetensi,2022,89
299568,Sertifikat Kompetensi,2023,95
299571,IELTS,2021,77
299571,IELTS,2023,86
299571,TOEIC,2021,96
299576,Sertifikat Kompetensi,2020,82
299578,TOEIC,2024,64
299578,Sertifikat Kompetensi,2024,67
299581,Pelatihan Bahasa,2021,65
299581,Pelatihan Bahasa,2021,74
299592,IELTS,2022,82
299592,Microsoft Office,2021,75
299599,TOEFL,2024,78
299601,IELTS,2022,70
299603,TOEIC,2024,93
299603,Microsoft Office,2024,99
299604,TOEFL,2024,66
299611,TOEFL,2023,85
299622,Microsoft Office,2025,77
299622,Pelatihan Bahasa,2024,94
299625,IELTS,2022,71
299625,Pelatihan Bahasa,2023,94
299625,TOEIC,2023,83
299631,TOEFL,2024,88
299633,Pelatihan Bahasa,2023,74
299633,Pelatihan Bahasa,2023,63
299633,Microsoft Office,2024,60
299634,Microsoft Office,2025,82
299637,TOEIC,2023,90
299637,TOEFL,2023,67
299646,TOEIC,2021,73
299648,Microsoft Office,2025,86
299655,Sertifikat Kompetensi,2022,88
299655,Microsoft Office,2022,83
299655,TOEIC,2020,91
299660,Sertifikasi K3,2023,
299664,TOEIC,2023,88
299667,TOEFL,2024,65
299667,Sertifikat Kompetensi,2025,67
299667,Sertifikasi K3,2025,
299673,TOEIC,2023,75
299673,TOEFL,2023,70
299673,TOEIC,2022,63
299682,TOEFL,2023,94
299682,TOEIC,2023,78
299683,Pelatihan Bahasa,2024,82
299686,Sertifikasi K3,2023,
299702,Pelatihan Bahasa,2022,72
299705,Microsoft Office,2022,92
299705,Microsoft Office,2024,66
299705,Microsoft Office,2024,85
299710,IELTS,2025,98
299710,TOEFL,2024,88
299730,Microsoft Office,2024,95
299741,Pelatihan Bahasa,2022,70
299751,TOEFL,2025,78
299751,TOEIC,2025,76
299754,IELTS,2020,74
299760,Microsoft Office,2024,79
299760,IELTS,2023,71
299763,Microsoft Office,2022,73
299769,TOEIC,2024,69
299773,Sertifikasi K3,2024,
299775,Sertifikasi K3,2023,
299775,Pelatihan Bahasa,2022,68
299775,TOEFL,2021,89
299782,TOEFL,2024,60
299782,IELTS,2025,87
299784,TOEIC,2025,61
299794,TOEIC,2024,94
299794,IELTS,2024,95
299800,Pelatihan Bahasa,2025,60
299804,Microsoft Office,2025,94
299804,TOEIC,2023,74
299804,IELTS,2025,68
299808,Pelatihan Bahasa,2023,68
299808,Sertifikasi K3,2023,
299808,TOEIC,2021,79
299809,Sertifikasi K3,2022,
299812,Sertifikat Kompetensi,2024,71
299812,Microsoft Office,2024,83
299814,TOEFL,2023,79
299814,Pelatihan Bahasa,2022,94
299815,Pelatihan Bahasa,2023,86
299815,TOEIC,2024,62
299815,TOEIC,2023,66
299826,IELTS,2025,68
299828,Sertifikasi K3,2022,
299828,TOEIC,2022,76
299830,Sertifikasi K3,2022,
299831,Sertifikasi K3,2022,
299831,Microsoft Office,2022,70
299831,Pelatihan Bahasa,2023,95
299833,TOEFL,2022,82
299833,TOEFL,2023,68
299836,Pelatihan Bahasa,2025,74
299836,Microsoft Office,2024,79
299836,IELTS,2025,84
299837,Sertifikasi K3,2024,
299837,Microsoft Office,2023,85
299843,TOEIC,2022,82
299843,Sertifikasi K3,2024,
299847,TOEIC,2023,64
299847,Sertifikasi K3,2023,
299847,Pelatihan Bahasa,2023,60
299850,Microsoft Office,2018,70
299854,TOEIC,2024,93
299865,TOEFL,2025,87
299865,Microsoft Office,2023,97
299865,TOEIC,2024,68
299870,Sertifikasi K3,2023,
299873,Microsoft Office,2024,91
299873,TOEFL,2024,68
299880,Microsoft Office,2022,80
299886,TOEFL,2022,98
299886,Microsoft Office,2021,73
299886,TOEIC,2020,85
299887,Pelatihan Bahasa,2021,92
299887,Microsoft Office,2022,74
299888,IELTS,2023,66
299895,IELTS,2024,88
299895,TOEIC,2025,63
299896,Sertifikat Kompetensi,2023,91
299896,Sertifikat Kompetensi,2024,70
299896,TOEIC,2024,97
299900,IELTS,2022,63
299900,Pelatihan Bahasa,2023,99
299900,Microsoft Office,2022,74
299902,TOEFL,2023,68
299907,TOEFL,2024,86
299907,Pelatihan Bahasa,2023,98
299907,Sertifikat Kompetensi,2025,97
299908,IELTS,2023,62
299908,Pelatihan Bahasa,2025,77
299922,Microsoft Office,2023,71
299932,Pelatihan Bahasa,2022,83
299932,TOEIC,2022,87
299932,Microsoft Office,2022,94
299936,TOEIC,2024,76
299936,Pelatihan Bahasa,2024,60
299942,Sertifikasi K3,2023,
299949,TOEIC,2024,80
299949,Sertifikasi K3,2022,
299956,Sertifikat Kompetensi,2024,85
299956,TOEFL,2024,78
299958,Microsoft Office,2023,91
299958,TOEFL,2025,67
299964,IELTS,2022,70
299964,Sertifikasi K3,2022,
299968,IELTS,2023,94
299968,Pelatihan Bahasa,2025,73
299970,Pelatihan Bahasa,2018,87
299970,IELTS,2017,81
299970,TOEFL,2017,83
299971,TOEFL,2025,73
299971,IELTS,2023,77
299975,TOEFL,2023,66
299975,TOEFL,2022,73
299975,Pelatihan Bahasa,2024,96
299982,Pelatihan Bahasa,2025,60
299982,IELTS,2023,89
299986,TOEIC,2021,91
299995,IELTS,2020,98
299995,TOEIC,2020,76
299996,IELTS,2022,94
299996,Microsoft Office,2022,75
299996,Sertifikasi K3,2021,
300003,Microsoft Office,2024,65
300003,Sertifikat Kompetensi,2023,90
300003,Pelatihan Bahasa,2023,98
300007,TOEIC,2023,88
300007,Sertifikasi K3,2024,
300008,IELTS,2023,93
300008,TOEIC,2024,73
300008,TOEFL,2024,79
300009,TOEFL,2023,60
300009,Microsoft Office,2023,83
300009,TOEIC,2021,78
300013,TOEFL,2025,75
300013,IELTS,2025,73
300013,Sertifikat Kompetensi,2024,72
300021,Sertifikasi K3,2022,
300023,TOEFL,2019,62
300027,IELTS,2024,65
300027,TOEFL,2024,60
300030,Microsoft Office,2020,98
300032,Pelatihan Bahasa,2023,95
300032,Microsoft Office,2023,74
300036,TOEIC,2023,77
300036,Microsoft Office,2023,85
300044,Sertifikat Kompetensi,2024,81
300044,IELTS,2023,78
300044,TOEFL,2022,96
300051,TOEIC,2024,61
300055,TOEFL,2023,74
300060,Pelatihan Bahasa,2023,70
300060,TOEIC,2025,90
300063,IELTS,2024,70
300083,Pelatihan Bahasa,2023,67
300083,TOEFL,2023,99
300083,Microsoft Office,2022,95
300086,Pelatihan Bahasa,2021,87
300086,IELTS,2021,66
300086,Microsoft Office,2021,89
300088,Sertifikat Kompetensi,2022,85
300088,Sertifikasi K3,2021,
300095,Sertifikasi K3,2023,
300100,Microsoft Office,2023,80
300100,Sertifikasi K3,2022,
300100,Microsoft Office,2024,71
300102,Pelatihan Bahasa,2022,68
300102,IELTS,2022,70
300102,TOEIC,2021,92
300104,IELTS,2025,92
300105,TOEFL,2023,98
300108,Pelatihan Bahasa,2021,95
300108,IELTS,2022,78
300108,Sertifikasi K3,2023,
300109,Sertifikat Kompetensi,2023,91
300113,Microsoft Office,2021,85
300113,TOEIC,2023,83
300120,TOEFL,2021,82
300120,Pelatihan Bahasa,2022,66
300121,Sertifikasi K3,2022,
300121,TOEIC,2023,75
300124,Sertifikasi K3,2025,
300124,Microsoft Office,2023,68
300136,Sertifikasi K3,2021,
300140,TOEIC,2024,61
300140,Sertifikat Kompetensi,2025,96
300142,Microsoft Office,2021,66
300142,Sertifikasi K3,2022,
300142,IELTS,2023,93
300143,IELTS,2023,97
300150,TOEIC,2022,76
300150,Pelatihan Bahasa,2020,80
300150,Microsoft Office,2021,67
300161,Microsoft Office,2021,84
300171,Pelatihan Bahasa,2023,67
300171,IELTS,2025,79
300173,TOEFL,2024,91
300174,IELTS,2022,99
300176,TOEFL,2021,89
300176,TOEIC,2021,92
300184,Microsoft Office,2020,68
300184,IELTS,2021,84
300184,IELTS,2020,85
300186,Microsoft Office,2023,95
300191,IELTS,2020,86
300191,TOEFL,2020,78
300194,Microsoft Office,2020,81
300194,Pelatihan Bahasa,2021,64
300200,TOEFL,2024,67
300200,TOEFL,2024,80
300200,TOEFL,2025,76
300202,TOEIC,2023,81
300202,TOEFL,2023,99
300202,TOEIC,2023,64
300203,Pelatihan Bahasa,2025,77
300203,Pelatihan Bahasa,2023,86
300203,IELTS,2023,90
300204,Sertifikat Kompetensi,2024,86
300204,TOEFL,2022,71
300207,TOEFL,2021,68
300207,TOEFL,2022,91
300207,Sertifikat Kompetensi,2021,75
300212,Pelatihan Bahasa,2022,95
300216,Sertifikasi K3,2024,
300216,Sertifikasi K3,2022,
300221,Sertifikasi K3,2023,
300221,Sertifikat Kompetensi,2025,86
300221,IELTS,2023,84
300222,Microsoft Office,2024,96
300222,Sertifikasi K3,2023,
300222,Microsoft Office,2023,89
300223,Pelatihan Bahasa,2021,88
300223,Sertifikat Kompetensi,2022,84
300224,TOEIC,2022,82
300224,TOEIC,2023,71
300224,Pelatihan Bahasa,2024,80
300229,Sertifikasi K3,2023,
300235,TOEIC,2023,83
300236,Microsoft Office,2025,90
300236,Pelatihan Bahasa,2024,73
300237,IELTS,2023,80
300237,Sertifikasi K3,2024,
300237,Sertifikasi K3,2023,
300242,IELTS,2024,62
300242,Sertifikat Kompetensi,2023,64
300249,TOEFL,2022,85
300249,Pelatihan Bahasa,2022,97
300249,TOEIC,2020,71
300251,IELTS,2024,60
300252,Microsoft Office,2024,90
300257,Microsoft Office,2024,89
300257,Sertifikat Kompetensi,2024,92
300257,TOEIC,2022,97
300261,TOEFL,2024,67
300267,TOEFL,2022,91
300267,Pelatihan Bahasa,2022,72
300267,Sertifikasi K3,2022,
300268,TOEFL,2024,79
300268,Sertifikat Kompetensi,2025,71
300276,Microsoft Office,2024,94
300277,TOEIC,2023,61
300277,TOEIC,2023,77
300289,TOEIC,2023,74
300289,IELTS,2022,80
300290,Pelatihan Bahasa,2023,93
300290,TOEFL,2022,97
300290,Sertifikat Kompetensi,2022,72
300299,Microsoft Office,2022,79
300299,Pelatihan Bahasa,2021,62
300323,Sertifikasi K3,2022,
300323,Sertifikat Kompetensi,2022,92
300326,TOEIC,2022,98
300326,TOEIC,2022,79
300326,Microsoft Office,2022,82
300328,TOEFL,2025,74
300328,Sertifikat Kompetensi,2024,96
300336,Microsoft Office,2021,82
300343,Sertifikasi K3,2024,
300347,Microsoft Office,2025,70
300351,Pelatihan Bahasa,2022,82
300351,TOEIC,2021,93
300353,Microsoft Office,2022,78
300353,Sertifikasi K3,2021,
300353,IELTS,2023,79
300354,Sertifikasi K3,2025,
300354,Pelatihan Bahasa,2024,94
300354,TOEIC,2023,85
300357,Microsoft Office,2025,73
300357,Microsoft Office,2023,99
300359,TOEIC,2022,68
300365,TOEFL,2022,97
300365,Sertifikat Kompetensi,2022,68
300366,IELTS,2024,94
300366,Microsoft Office,2024,98
300371,IELTS,2020,75
300371,Sertifikat Kompetensi,2020,87
300371,Microsoft Office,2020,72
300373,IELTS,2024,72
300373,IELTS,2024,88
300374,TOEIC,2025,63
300374,TOEFL,2025,97
300379,Sertifikat Kompetensi,2022,79
300379,TOEIC,2021,95
300379,Sertifikat Kompetensi,2021,67
300389,Pelatihan Bahasa,2022,97
300389,IELTS,2023,65
300389,Sertifikat Kompetensi,2022,82
300396,TOEFL,2024,79
300398,Sertifikat Kompetensi,2022,90
300400,Microsoft Office,2022,70
300400,Microsoft Office,2023,65
300403,Sertifikat Kompetensi,2022,69
300408,Pelatihan Bahasa,2024,72
300418,Sertifikat Kompetensi,2023,86
300422,TOEFL,2021,81
300422,Sertifikasi K3,2021,
300424,Sertifikat Kompetensi,2024,62
300437,Pelatihan Bahasa,2022,61
300437,Pelatihan Bahasa,2022,69
300453,IELTS,2022,69
300453,Pelatihan Bahasa,2022,69
300456,IELTS,2022,68
300456,TOEFL,2022,77
300460,Microsoft Office,2022,91
300460,Sertifikat Kompetensi,2023,89
300460,Microsoft Office,2023,62
300471,Pelatihan Bahasa,2022,80
300471,Pelatihan Bahasa,2021,63
300471,Microsoft Office,2020,61
300474,Pelatihan Bahasa,2025,98
300474,TOEIC,2024,73
300475,Pelatihan Bahasa,2025,63
300479,Microsoft Office,2022,86
300481,TOEFL,2024,91
300483,Pelatihan Bahasa,2019,63
300483,Microsoft Office,2017,84
300483,Sertifikasi K3,2018,
300489,IELTS,2023,89
300489,TOEFL,2023,96
300499,Sertifikat Kompetensi,2020,73
300499,Microsoft Office,2020,96
300504,Sertifikat Kompetensi,2025,72
300504,Sertifikat Kompetensi,2024,94
300504,Microsoft Office,2023,87
300524,Sertifikat Kompetensi,2023,84
300524,Sertifikat Kompetensi,2024,87
300524,TOEIC,2023,85
300528,IELTS,2023,99
300530,Pelatihan Bahasa,2023,95
300530,TOEIC,2025,89
300530,Sertifikasi K3,2025,
300531,Pelatihan Bahasa,2022,75
300531,Sertifikasi K3,2023,
300540,Sertifikat Kompetensi,2023,61
300542,Microsoft Office,2021,62
300544,Sertifikat Kompetensi,2023,94
300544,TOEIC,2023,69
300547,Sertifikat Kompetensi,2022,61
300547,Sertifikat Kompetensi,2022,73
300550,Pelatihan Bahasa,2022,76
300550,Sertifikasi K3,2021,
300552,TOEFL,2025,79
300552,TOEIC,2025,90
300556,Microsoft Office,2021,88
300556,TOEFL,2021,65
300556,Pelatihan Bahasa,2021,69
300557,Sertifikasi K3,2021,
300557,Microsoft Office,2021,79
300558,TOEIC,2022,90
300558,TOEFL,2024,84
300558,Sertifikasi K3,2022,
300563,IELTS,2024,92
300565,TOEFL,2021,63
300565,Pelatihan Bahasa,2023,60
300565,Sertifikat Kompetensi,2023,82
300573,Sertifikasi K3,2024,
300574,Microsoft Office,2023,86
300574,TOEIC,2022,90
300574,Pelatihan Bahasa,2022,76
300577,TOEFL,2025,93
300577,IELTS,2025,98
300579,TOEIC,2023,66
300579,Sertifikasi K3,2022,
300579,Pelatihan Bahasa,2021,95
300586,Sertifikat Kompetensi,2022,98
300586,Sertifikat Kompetensi,2022,60
300586,TOEIC,2024,98
300589,Pelatihan Bahasa,2023,74
300592,TOEIC,2024,73
300592,Microsoft Office,2024,97
300596,Microsoft Office,2024,85
300596,TOEFL,2022,92
300596,IELTS,2023,62
300599,TOEFL,2025,66
300599,TOEIC,2025,86
300600,Microsoft Office,2024,87
300600,Microsoft Office,2023,84
300600,Sertifikat Kompetensi,2023,79
300609,Pelatihan Bahasa,2024,69
300609,Microsoft Office,2022,63
300609,Sertifikat Kompetensi,2024,74
300611,IELTS,2025,66
300620,TOEIC,2025,90
300621,IELTS,2023,99
300625,Microsoft Office,2022,79
300625,IELTS,2021,64
300635,IELTS,2023,74
300635,TOEFL,2023,82
300641,TOEFL,2023,96
300645,Sertifikat Kompetensi,2023,98
300647,Microsoft Office,2025,83
300650,IELTS,2023,96
300656,TOEFL,2025,91
300656,IELTS,2023,98
300659,Sertifikat Kompetensi,2019,91
300659,TOEFL,2019,75
300659,TOEIC,2019,82
300660,IELTS,2025,74
300660,Sertifikat Kompetensi,2023,65
300660,TOEIC,2025,82
300671,Sertifikasi K3,2021,
300672,TOEFL,2021,66
300672,Pelatihan Bahasa,2021,68
300678,Microsoft Office,2022,86
300678,Pelatihan Bahasa,2022,66
300685,Microsoft Office,2023,66
300685,IELTS,2024,96
300685,Microsoft Office,2025,61
300689,Sertifikat Kompetensi,2017,84
300689,Pelatihan Bahasa,2017,93
300689,Sertifikasi K3,2017,
300692,Pelatihan Bahasa,2023,87
300692,IELTS,2022,84
300693,Pelatihan Bahasa,2022,90
300693,Pelatihan Bahasa,2022,79
300693,Sertifikasi K3,2022,
300694,Sertifikat Kompetensi,2023,87
300704,TOEIC,2024,72
300704,Pelatihan Bahasa,2024,93
300704,TOEIC,2022,85
300706,Microsoft Office,2024,85
300708,Microsoft Office,2024,88
300710,Pelatihan Bahasa,2023,87
300710,TOEFL,2024,67
300720,Pelatihan Bahasa,2024,67
300720,Microsoft Office,2024,98
300721,IELTS,2023,95
300725,IELTS,2024,90
300725,TOEIC,2024,65
300729,TOEFL,2017,62
300734,Sertifikat Kompetensi,2023,68
300734,Sertifikat Kompetensi,2024,64
300734,TOEFL,2023,97
300737,IELTS,2020,82
300737,TOEIC,2020,61
300737,Pelatihan Bahasa,2020,69
300740,TOEFL,2021,60
300740,Sertifikasi K3,2020,
300740,Pelatihan Bahasa,2022,61
300747,Sertifikasi K3,2023,
300748,TOEIC,2025,80
300750,TOEIC,2023,60
300756,Sertifikat Kompetensi,2022,94
300756,TOEFL,2023,82
300757,Pelatihan Bahasa,2024,93
300765,Sertifikat Kompetensi,2023,96
300765,Sertifikasi K3,2022,
300767,TOEFL,2024,80
300768,IELTS,2023,89
300768,TOEIC,2023,67
300774,IELTS,2024,68
300775,Sertifikasi K3,2024,
300775,IELTS,2024,77
300775,Sertifikat Kompetensi,2023,97
300779,TOEFL,2023,65
300804,Sertifikasi K3,2022,
300808,Pelatihan Bahasa,2024,92
300808,Sertifikat Kompetensi,2023,83
300810,Microsoft Office,2023,81
300810,Sertifikat Kompetensi,2021,87
300814,TOEIC,2019,85
300814,Microsoft Office,2017,66
300824,Sertifikat Kompetensi,2021,89
300824,Microsoft Office,2022,98
300824,Pelatihan Bahasa,2023,89
300825,Sertifikat Kompetensi,2022,69
300825,Sertifikasi K3,2023,
300831,TOEIC,2022,79
300831,Pelatihan Bahasa,2021,93
300833,Sertifikasi K3,2025,
300835,Sertifikat Kompetensi,2020,73
300835,TOEIC,2021,78
300835,IELTS,2020,97
300836,Sertifikat Kompetensi,2023,76
300836,Sertifikasi K3,2023,
300836,TOEIC,2022,98
300837,Pelatihan Bahasa,2018,78
300837,IELTS,2017,77
300843,TOEFL,2021,93
300843,Microsoft Office,2021,68
300848,Pelatihan Bahasa,2023,83
300848,Sertifikat Kompetensi,2023,61
300848,IELTS,2022,91
300853,IELTS,2020,69
300853,Sertifikasi K3,2021,
300854,Microsoft Office,2023,79
300854,TOEIC,2025,60
300857,Pelatihan Bahasa,2023,98
300857,TOEFL,2023,82
300857,Sertifikasi K3,2022,
300860,TOEFL,2022,63
300863,TOEIC,2023,62
300863,TOEFL,2022,85
300868,Microsoft Office,2022,80
300868,IELTS,2023,71
300868,Microsoft Office,2023,81
300869,TOEFL,2022,71
300869,Sertifikat Kompetensi,2023,62
300871,Microsoft Office,2022,66
300871,Sertifikasi K3,2023,
300871,TOEIC,2022,85
300881,Sertifikat Kompetensi,2023,68
300884,TOEIC,2021,86
300884,Pelatihan Bahasa,2022,62
300884,Sertifikasi K3,2023,
300889,IELTS,2021,75
300889,TOEFL,2021,88
300895,TOEIC,2024,86
300895,Microsoft Office,2024,65
300899,TOEIC,2025,78
300899,Microsoft Office,2023,68
300900,IELTS,2024,85
300910,Microsoft Office,2024,85
300910,Sertifikat Kompetensi,2023,62
300913,Microsoft Office,2024,69
300914,IELTS,2023,95
300929,Pelatihan Bahasa,2025,63
300929,TOEIC,2025,62
300929,TOEIC,2025,65
300931,Pelatihan Bahasa,2023,61
300946,IELTS,2019,77
300946,IELTS,2019,67
300947,Sertifikasi K3,2023,
300947,TOEIC,2024,71
300950,Sertifikasi K3,2023,
300950,IELTS,2021,65
300950,Sertifikat Kompetensi,2022,67
300955,Microsoft Office,2023,75
300970,Sertifikasi K3,2023,
300979,Pelatihan Bahasa,2021,62
300979,TOEFL,2023,74
300990,TOEFL,2023,93
300990,IELTS,2021,75
300992,Pelatihan Bahasa,2024,90
300996,Pelatihan Bahasa,2022,82
300996,TOEFL,2023,96
300996,TOEFL,2022,83
300998,Sertifikasi K3,2022,
