penempatan_id,pendaftaran_id,kandidat_id,tahun_program,jenis_penempatan,status_sk,sub_bidang,bidang_pembidangan,updl_id,kode_grade,unit_induk,nama_posisi,perusahaan_subholding,sumber_penempatan
6233,REG0178132,140322,2019,INDUK,SUDAH,Distribusi,Distribusi,8213,G2,PT PLN (PERSERO) UNIT INDUK WILAYAH PAPUA DAN PAPUA BARAT,OFFICER MAPPING DATA JARINGAN DAN PELANGGAN,,TURUNAN
6234,REG0178138,140328,2025,INDUK,BELUM,Pembangkitan,Pembangkitan,8217,G1,,,,DIMODELKAN
6235,REG0178154,140340,2023,INDUK,SUDAH,Hukum dan Kepatuhan,SDM,8212,G2,PT PLN (PERSERO) UNIT INDUK WILAYAH MALUKU DAN MALUKU UTARA,"OFFICER MANAJEMEN RISIKO, KEPATUHAN DAN SISTEM MANAJEMEN TERINTEGRASI",,TURUNAN
6236,REG0178243,140409,2025,SUBHOLDING,BELUM,Manajemen Konstruksi dan Pengadaan,Pembangkitan,8215,G2,,,IP,DIMODELKAN
6237,REG0178248,140412,2023,INDUK,SUDAH,Distribusi,Distribusi,8213,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI KALIMANTAN BARAT,OFFICER KINERJA TRANSAKSI ENERGI LISTRIK,,TURUNAN
6238,REG0178258,140418,2024,SUBHOLDING,SUDAH,Manajemen Konstruksi dan Pengadaan,Pembangkitan,8219,G2,,,BTM,DIMODELKAN
6239,REG0178276,140430,2023,SUBHOLDING,SUDAH,Keuangan dan Akuntansi,Perencanaan Sistem,8224,G1,,,EPI,DIMODELKAN
6240,REG0178287,140440,2022,INDUK,SUDAH,Manajemen Konstruksi dan Pengadaan,Manajemen Konstruksi dan Pengadaan,8216,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI JAWA TIMUR,TECHNICIAN PENGELOLAAN KONSTRUKSI,,TURUNAN
6241,REG0178294,140446,2025,INDUK,BELUM,Perencanaan Sistem,Perencanaan Sistem,8219,G1,,,,DIMODELKAN
6242,REG0178319,140465,2023,INDUK,SUDAH,Perencanaan dan Kinerja,SDM,8216,G2,"PT PLN (PERSERO) UNIT INDUK DISTRIBUSI SULAWESI SELATAN, SULAWESI TENGGARA, DAN SULAWESI BARAT",OFFICER KINERJA,,TURUNAN
6243,REG0178346,140486,2023,INDUK,SUDAH,Komunikasi dan Umum,SDM,8217,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI JAKARTA RAYA,OFFICER PRIORITY ACCOUNT EXECUTIVE,,TURUNAN
6244,REG0178354,140490,2019,SUBHOLDING,SUDAH,Komunikasi dan Umum,Manajemen Digital,8224,G2,,,ICON,DIMODELKAN
6245,REG0178377,140510,2024,INDUK,SUDAH,K3 dan Lingkungan,SDM,8220,G2,PT PLN (PERSERO) UNIT INDUK PENYALURAN DAN PUSAT PENGATUR BEBAN KALIMANTAN,"OFFICER KESELAMATAN, KESEHATAN KERJA, LINGKUNGAN, DAN KEAMANAN",,TURUNAN
6246,REG0178385,140517,2024,SUBHOLDING,SUDAH,Sumber Daya Manusia,Distribusi,8220,G2,,,HLY,DIMODELKAN
6247,REG0178397,140526,2019,INDUK,SUDAH,Pembangkitan,Pembangkitan,8214,G1,,,,DIMODELKAN
6248,REG0178399,140526,2025,INDUK,BELUM,Proteksi dan Kontrol,Proteksi dan Kontrol,8214,G2,,,,DIMODELKAN
6249,REG0178416,140541,2023,SUBHOLDING,SUDAH,Perencanaan dan Kinerja,SDM,8215,G2,,,NP,DIMODELKAN
6250,REG0178418,140543,2019,INDUK,SUDAH,Distribusi,Distribusi,8220,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI JAWA BARAT,TECHNICIAN PEMELIHARAAN DISTRIBUSI,,TURUNAN
6251,REG0178430,140550,2025,INDUK,BELUM,Komunikasi dan Umum,SDM,8215,G2,,,,DIMODELKAN
6252,REG0178447,140565,2025,INDUK,BELUM,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8215,G2,,,,DIMODELKAN
6253,REG0178470,140584,2025,SUBHOLDING,BELUM,Niaga dan Pemasaran,Pembangkitan,8215,G2,,,IP,DIMODELKAN
6254,REG0178480,140593,2025,INDUK,BELUM,Distribusi,Distribusi,8216,G1,,,,DIMODELKAN
6255,REG0178508,140615,2025,INDUK,BELUM,Niaga dan Pemasaran,Niaga,8220,G2,,,,DIMODELKAN
6256,REG0178522,140626,2022,INDUK,SUDAH,Distribusi,Distribusi,8212,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI JAWA BARAT,TECHNICIAN PDKB,,TURUNAN
6257,REG0178532,140635,2022,INDUK,SUDAH,Komunikasi dan Umum,SDM,8216,G2,"PT PLN (PERSERO) UNIT INDUK DISTRIBUSI SULAWESI UTARA, SULAWESI TENGAH DAN GORONTALO",OFFICER ACCOUNT EXECUTIVE,,TURUNAN
6258,REG0178563,140656,2024,INDUK,SUDAH,Distribusi,Distribusi,8211,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI BALI,TECHNICIAN PDKB,,TURUNAN
6259,REG0178573,140665,2024,INDUK,SUDAH,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8216,G2,PT PLN (PERSERO) UNIT INDUK TRANSMISI JAWA BAGIAN TIMUR DAN BALI,TECHNICIAN PENGENDALIAN OPERASI DAN PEMELIHARAAN TRANSMISI DAN GARDU INDUK,,TURUNAN
6260,REG0178599,140686,2023,INDUK,SUDAH,Sumber Daya Manusia,SDM,8218,G1,PT PLN (PERSERO) KANTOR PUSAT,JUNIOR OFFICER PELAYANAN HUMAN CAPITAL BANJARBARU,,TURUNAN
6261,REG0178670,140740,2023,INDUK,SUDAH,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8224,G3,,,,DIMODELKAN
6262,REG0178698,140763,2022,INDUK,SUDAH,Distribusi,Distribusi,8213,G2,"PT PLN (PERSERO) UNIT INDUK DISTRIBUSI SULAWESI SELATAN, SULAWESI TENGGARA, DAN SULAWESI BARAT",OFFICER KINERJA JARINGAN DAN KONSTRUKSI DISTRIBUSI,,TURUNAN
6263,REG0178701,140766,2025,SUBHOLDING,BELUM,Niaga dan Pemasaran,Manajemen Konstruksi dan Pengadaan,8216,G2,,,ND,DIMODELKAN
6264,REG0178774,140824,2019,INDUK,SUDAH,Distribusi,Distribusi,8214,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI RIAU DAN KEPULAUAN RIAU,OFFICER KINERJA JARINGAN DAN KONSTRUKSI DISTRIBUSI,,TURUNAN
6265,REG0178823,140860,2023,INDUK,SUDAH,Distribusi,Distribusi,8218,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI JAWA TIMUR,TECHNICIAN PDKB,,TURUNAN
6266,REG0178835,140869,2019,INDUK,SUDAH,Niaga dan Pemasaran,Niaga,8213,G2,"PT PLN (PERSERO) UNIT INDUK DISTRIBUSI SULAWESI UTARA, SULAWESI TENGAH DAN GORONTALO",OFFICER KINERJA DAN ADMINISTRASI LAYANAN PELANGGAN,,TURUNAN
6267,REG0178925,140942,2019,INDUK,SUDAH,Komunikasi dan Umum,SDM,8219,G1,,,,DIMODELKAN
6268,REG0178948,140958,2019,INDUK,SUDAH,Distribusi,Distribusi,8217,G1,,,,DIMODELKAN
6269,REG0178979,140986,2022,INDUK,SUDAH,Niaga dan Pemasaran,Niaga,8213,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI SUMATERA BARAT,OFFICER KINERJA DAN ADMINISTRASI LAYANAN PELANGGAN,,TURUNAN
6270,REG0179014,141016,2025,INDUK,BELUM,Niaga dan Pemasaran,Niaga,8215,G2,,,,DIMODELKAN
6271,REG0179023,141023,2023,SUBHOLDING,SUDAH,Distribusi,SDM,8214,G2,,,IP,DIMODELKAN
6272,REG0179026,141025,2019,INDUK,SUDAH,Keuangan dan Akuntansi,Keuangan,8216,G2,PT PLN (PERSERO) UNIT INDUK TRANSMISI JAWA BAGIAN TIMUR DAN BALI,OFFICER KINERJA KEUANGAN DAN UMUM,,TURUNAN
6273,REG0179042,141037,2025,INDUK,BELUM,Keuangan dan Akuntansi,Keuangan,8218,G2,,,,DIMODELKAN
6274,REG0179108,141084,2023,SUBHOLDING,SUDAH,Sumber Daya Manusia,Manajemen Konstruksi dan Pengadaan,8211,G2,,,ND,DIMODELKAN
6275,REG0179115,141090,2025,SUBHOLDING,BELUM,Transmisi dan Gardu Induk,Pembangkitan,8219,G2,,,IP,DIMODELKAN
6276,REG0179146,141114,2025,SUBHOLDING,BELUM,Transmisi dan Gardu Induk,Keuangan,8224,G2,,,ND,DIMODELKAN
6277,REG0179173,141134,2020,INDUK,SUDAH,Perencanaan dan Kinerja,SDM,8214,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI YOGYAKARTA,OFFICER KINERJA,,TURUNAN
6278,REG0179181,141140,2022,INDUK,SUDAH,Niaga dan Pemasaran,Niaga,8211,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI YOGYAKARTA,OFFICER KINERJA DAN ADMINISTRASI LAYANAN PELANGGAN,,TURUNAN
6279,REG0179207,141163,2024,INDUK,SUDAH,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8218,G2,PT PLN (PERSERO) KANTOR PUSAT,OFFICER AUDIT TRANSMISI DAN DISTRIBUSI 3D,,TURUNAN
6280,REG0179227,141180,2021,INDUK,SUDAH,Komunikasi dan Umum,SDM,8217,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI YOGYAKARTA,OFFICER ADMINISTRASI DAN UMUM,,TURUNAN
6281,REG0179270,141216,2024,SUBHOLDING,SUDAH,Teknologi Informasi,Manajemen Digital,8214,G2,,,ICON,DIMODELKAN
6282,REG0179276,141222,2025,SUBHOLDING,BELUM,Pembangkitan,Transmisi dan Gardu Induk,8219,G1,,,ES,DIMODELKAN
6283,REG0179299,141239,2025,INDUK,BELUM,Niaga dan Pemasaran,Niaga,8214,G2,,,,DIMODELKAN
6284,REG0179309,141247,2025,INDUK,BELUM,Pembangkitan,Pembangkitan,8212,G1,,,,DIMODELKAN
6285,REG0179341,141271,2022,INDUK,SUDAH,Distribusi,Distribusi,8216,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI JAWA BARAT,TECHNICIAN PENGELOLAAN KONSTRUKSI DISTRIBUSI,,TURUNAN
6286,REG0179359,141288,2025,INDUK,BELUM,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8215,G2,,,,DIMODELKAN
6287,REG0179361,141289,2025,INDUK,BELUM,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8217,G1,,,,DIMODELKAN
6288,REG0179369,141295,2023,INDUK,SUDAH,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8220,G1,PT PLN (PERSERO) UNIT INDUK PENYALURAN DAN PUSAT PENGATUR BEBAN SUMATERA,JUNIOR TECHNICIAN JARINGAN TRANSMISI DAN GARDU INDUK,,TURUNAN
6289,REG0179400,141313,2025,SUBHOLDING,BELUM,Manajemen Konstruksi dan Pengadaan,Transmisi dan Gardu Induk,8213,G2,,,ES,DIMODELKAN
6290,REG0179404,141316,2019,INDUK,SUDAH,Niaga dan Pemasaran,Niaga,8214,G2,PT PLN (PERSERO) UNIT INDUK WILAYAH MALUKU DAN MALUKU UTARA,OFFICER KINERJA DAN ADMINISTRASI LAYANAN PELANGGAN,,TURUNAN
6291,REG0179418,141327,2022,SUBHOLDING,SUDAH,Teknologi Informasi,Niaga,8213,G2,,,ICON,DIMODELKAN
6292,REG0179437,141343,2024,INDUK,SUDAH,Distribusi,Distribusi,8220,G1,PT PLN (PERSERO) UNIT INDUK WILAYAH MALUKU DAN MALUKU UTARA,JUNIOR TECHNICIAN TRANSAKSI ENERGI LAYANAN PELANGGAN,,TURUNAN
6293,REG0179496,141385,2022,INDUK,SUDAH,Distribusi,Distribusi,8214,G2,PT PLN (PERSERO) PUSAT PEMELIHARAAN KETENAGALISTRIKAN,TECHNICIAN PRODUKSI MEKANIKAL,,TURUNAN
6294,REG0179502,141391,2024,INDUK,SUDAH,Perencanaan dan Kinerja,SDM,8218,G2,PT PLN (PERSERO) PUSAT PENDIDIKAN DAN PELATIHAN (CORPORATE UNIVERSITY),OFFICER EVALUASI DAN PENGENDALIAN MUTU DAN KINERJA,,TURUNAN
6295,REG0179622,141481,2025,INDUK,BELUM,Komunikasi dan Umum,SDM,8218,G1,,,,DIMODELKAN
6296,REG0179651,141508,2024,INDUK,SUDAH,Komunikasi dan Umum,SDM,8224,G2,PT PLN (PERSERO) PUSAT MANAJEMEN PROYEK,"OFFICER ASET PROPERTI, KOMUNIKASI DAN UMUM",,TURUNAN
6297,REG0179679,141524,2022,INDUK,SUDAH,Manajemen Konstruksi dan Pengadaan,Manajemen Konstruksi dan Pengadaan,8219,G2,PT PLN (PERSERO) UNIT INDUK PEMBANGUNAN MALUKU DAN PAPUA,TECHNICIAN PENGENDALIAN KONSTRUKSI,,TURUNAN
6298,REG0179697,141537,2023,INDUK,SUDAH,Sumber Daya Manusia,SDM,8216,G1,PT PLN (PERSERO) KANTOR PUSAT,JUNIOR OFFICER PELAYANAN HUMAN CAPITAL PONTIANAK,,TURUNAN
6299,REG0179775,141595,2019,SUBHOLDING,SUDAH,Pembangkitan,Pembangkitan,8224,G1,,,NP,DIMODELKAN
6300,REG0179812,141625,2025,INDUK,BELUM,Hukum dan Kepatuhan,SDM,8216,G2,,,,DIMODELKAN
6301,REG0179843,141654,2023,INDUK,SUDAH,Distribusi,Distribusi,8218,G2,PT PLN (PERSERO) UNIT INDUK WILAYAH MALUKU DAN MALUKU UTARA,OFFICER PENGENDALIAN SUSUT,,TURUNAN
6302,REG0179907,141710,2025,INDUK,BELUM,Teknologi Informasi,SDM,8214,G1,,,,DIMODELKAN
6303,REG0179955,141750,2023,INDUK,SUDAH,Komunikasi dan Umum,SDM,8213,G2,"PT PLN (PERSERO) UNIT INDUK DISTRIBUSI SULAWESI SELATAN, SULAWESI TENGGARA, DAN SULAWESI BARAT",OFFICER PRIORITY ACCOUNT EXECUTIVE,,TURUNAN
6304,REG0179974,141763,2025,INDUK,BELUM,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8214,G1,,,,DIMODELKAN
6305,REG0179983,141770,2022,INDUK,SUDAH,Keuangan dan Akuntansi,Keuangan,8214,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI JAWA BARAT,OFFICER KINERJA KEUANGAN DAN UMUM,,TURUNAN
6306,REG0179985,141771,2025,INDUK,BELUM,Sumber Daya Manusia,SDM,8212,G1,,,,DIMODELKAN
6307,REG0179990,141774,2024,INDUK,SUDAH,Niaga dan Pemasaran,Niaga,8214,G2,"PT PLN (PERSERO) UNIT INDUK DISTRIBUSI SULAWESI UTARA, SULAWESI TENGAH DAN GORONTALO",OFFICER KINERJA DAN ADMINISTRASI LAYANAN PELANGGAN,,TURUNAN
6308,REG0179999,141780,2023,INDUK,SUDAH,Teknologi Informasi,SDM,8214,G2,PT PLN (PERSERO) KANTOR PUSAT,OFFICER AUDIT DATA ANALITIK DAN CONTINUOUS AUDIT 1,,TURUNAN
6309,REG0180107,141861,2024,INDUK,SUDAH,Komunikasi dan Umum,SDM,8218,G2,"PT PLN (PERSERO) UNIT INDUK DISTRIBUSI SUMATERA SELATAN, JAMBI, DAN BENGKULU",OFFICER PRIORITY ACCOUNT EXECUTIVE,,TURUNAN
6310,REG0180124,141875,2023,INDUK,SUDAH,Niaga dan Pemasaran,Niaga,8211,G1,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI JAWA BARAT,JUNIOR OFFICER PELAYANAN PELANGGAN,,TURUNAN
6311,REG0180134,141882,2019,SUBHOLDING,SUDAH,Hukum dan Kepatuhan,SDM,8214,G1,,,EPI,DIMODELKAN
6312,REG0180206,141944,2025,INDUK,BELUM,K3 dan Lingkungan,SDM,8213,G2,,,,DIMODELKAN
6313,REG0180210,141946,2025,SUBHOLDING,BELUM,Distribusi,Niaga,8216,G1,,,ND,DIMODELKAN
6314,REG0180270,141989,2023,INDUK,SUDAH,Komunikasi dan Umum,SDM,8220,G2,PT PLN (PERSERO) UNIT INDUK WILAYAH MALUKU DAN MALUKU UTARA,OFFICER ACCOUNT EXECUTIVE,,TURUNAN
6315,REG0180278,141995,2023,INDUK,SUDAH,Komunikasi dan Umum,SDM,8215,G1,PT PLN (PERSERO) KANTOR PUSAT,JUNIOR OFFICER PROTOKOLER DIREKSI,,TURUNAN
6316,REG0180325,142027,2019,SUBHOLDING,SUDAH,Niaga dan Pemasaran,Keuangan,8213,G2,,,ND,DIMODELKAN
6317,REG0180352,142050,2019,INDUK,SUDAH,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8214,G1,,,,DIMODELKAN
6318,REG0180362,142056,2022,INDUK,SUDAH,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8215,G1,PT PLN (PERSERO) UNIT INDUK PENYALURAN DAN PUSAT PENGATUR BEBAN SUMATERA,JUNIOR TECHNICIAN JARINGAN TRANSMISI DAN GARDU INDUK,,TURUNAN
6319,REG0180416,142103,2019,INDUK,SUDAH,Komunikasi dan Umum,SDM,8219,G2,PT PLN (PERSERO) UNIT INDUK PEMBANGUNAN JAWA BAGIAN TIMUR DAN BALI,OFFICER PERENCANAAN UMUM DAN KINERJA,,TURUNAN
6320,REG0180418,142104,2023,INDUK,SUDAH,Sumber Daya Manusia,SDM,8215,G2,PT PLN (PERSERO) KANTOR PUSAT,OFFICER ERP HUMAN CAPITAL AND QUALITY CONTROL,,TURUNAN
6321,REG0180424,142108,2022,INDUK,SUDAH,Perencanaan dan Kinerja,SDM,8217,G2,"PT PLN (PERSERO) UNIT INDUK PUSAT PENGATUR BEBAN JAWA, MADURA, DAN BALI",OFFICER KINERJA,,TURUNAN
6322,REG0180425,142109,2025,SUBHOLDING,BELUM,Perencanaan Sistem,Pembangkitan,8214,G2,,,IP,DIMODELKAN
6323,REG0180464,142140,2025,INDUK,BELUM,K3 dan Lingkungan,SDM,8212,G1,,,,DIMODELKAN
6324,REG0180469,142144,2019,SUBHOLDING,SUDAH,Distribusi,Manajemen Konstruksi dan Pengadaan,8215,G2,,,ND,DIMODELKAN
6325,REG0180496,142165,2024,INDUK,SUDAH,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8218,G1,PT PLN (PERSERO) UNIT INDUK PENYALURAN DAN PUSAT PENGATUR BEBAN SUMATERA,JUNIOR TECHNICIAN JARINGAN TRANSMISI DAN GARDU INDUK,,TURUNAN
6326,REG0180536,142200,2022,INDUK,SUDAH,Manajemen Konstruksi dan Pengadaan,Manajemen Konstruksi dan Pengadaan,8212,G2,PT PLN (PERSERO) UNIT INDUK PEMBANGUNAN JAWA BAGIAN TIMUR DAN BALI,TECHNICIAN PENGENDALIAN KONSTRUKSI,,TURUNAN
6327,REG0180544,142206,2020,INDUK,SUDAH,Perencanaan Sistem,Perencanaan Sistem,8217,G2,PT PLN (PERSERO) UNIT INDUK TRANSMISI JAWA BAGIAN TIMUR DAN BALI,OFFICER ENJINIRING,,TURUNAN
6328,REG0180545,142207,2024,INDUK,SUDAH,Komunikasi dan Umum,SDM,8219,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI KALIMANTAN SELATAN DAN KALIMANTAN TENGAH,OFFICER PRIORITY ACCOUNT EXECUTIVE,,TURUNAN
6329,REG0180559,142216,2025,INDUK,BELUM,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8214,G2,,,,DIMODELKAN
6330,REG0180565,142220,2025,SUBHOLDING,BELUM,Distribusi,Manajemen Konstruksi dan Pengadaan,8224,G1,,,ND,DIMODELKAN
6331,REG0180574,142227,2019,INDUK,SUDAH,Niaga dan Pemasaran,Niaga,8213,G1,,,,DIMODELKAN
6332,REG0180593,142242,2025,SUBHOLDING,BELUM,Keuangan dan Akuntansi,Pembangkitan,8215,G2,,,IP,DIMODELKAN
6333,REG0180598,142247,2023,INDUK,SUDAH,Perencanaan dan Kinerja,SDM,8215,G2,PT PLN (PERSERO) UNIT INDUK TRANSMISI JAWA BAGIAN TENGAH,OFFICER KINERJA,,TURUNAN
6334,REG0180624,142265,2024,INDUK,SUDAH,Distribusi,Distribusi,8218,G2,PT PLN (PERSERO) UNIT INDUK WILAYAH PAPUA DAN PAPUA BARAT,TECHNICIAN PDKB,,TURUNAN
6335,REG0180632,142273,2024,SUBHOLDING,SUDAH,Niaga dan Pemasaran,Manajemen Digital,8214,G2,,,ICON,DIMODELKAN
6336,REG0180660,142292,2019,INDUK,SUDAH,Distribusi,Distribusi,8213,G2,PT PLN (PERSERO) PUSAT SERTIFIKASI,TECHNICIAN PENGELOLAAN INSPEKSI DISTRIBUSI,,TURUNAN
6337,REG0180673,142301,2019,INDUK,SUDAH,Distribusi,Distribusi,8212,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI KALIMANTAN TIMUR DAN KALIMANTAN UTARA,TECHNICIAN OPERASI DISTRIBUSI,,TURUNAN
6338,REG0180681,142307,2022,SUBHOLDING,SUDAH,Teknologi Informasi,Manajemen Digital,8218,G2,,,ICON,DIMODELKAN
6339,REG0180686,142310,2023,SUBHOLDING,SUDAH,Komunikasi dan Umum,Proteksi dan Kontrol,8212,G2,,,ES,DIMODELKAN
6340,REG0180739,142351,2019,INDUK,SUDAH,Niaga dan Pemasaran,Niaga,8215,G2,"PT PLN (PERSERO) UNIT INDUK DISTRIBUSI SULAWESI UTARA, SULAWESI TENGAH DAN GORONTALO",OFFICER STRATEGI PEMASARAN,,TURUNAN
6341,REG0180800,142396,2019,INDUK,SUDAH,Distribusi,Distribusi,8214,G2,PT PLN (PERSERO) UNIT INDUK WILAYAH NUSA TENGGARA TIMUR,OFFICER KINERJA JARINGAN DAN KONSTRUKSI DISTRIBUSI,,TURUNAN
6342,REG0180849,142435,2024,SUBHOLDING,SUDAH,Keuangan dan Akuntansi,SDM,8215,G2,,,HLY,DIMODELKAN
6343,REG0180895,142474,2025,SUBHOLDING,BELUM,Niaga dan Pemasaran,Manajemen Konstruksi dan Pengadaan,8218,G2,,,ND,DIMODELKAN
6344,REG0180897,142474,2019,INDUK,SUDAH,Keuangan dan Akuntansi,Keuangan,8220,G1,,,,DIMODELKAN
6345,REG0180956,142522,2023,INDUK,SUDAH,Komunikasi dan Umum,SDM,8224,G1,PT PLN (PERSERO) KANTOR PUSAT,JUNIOR OFFICER PRIVATE OFFICE,,TURUNAN
6346,REG0180990,142548,2025,INDUK,BELUM,Manajemen Konstruksi dan Pengadaan,Manajemen Konstruksi dan Pengadaan,8212,G2,,,,DIMODELKAN
6347,REG0181009,142564,2025,SUBHOLDING,BELUM,Perencanaan dan Kinerja,Manajemen Konstruksi dan Pengadaan,8216,G2,,,ND,DIMODELKAN
6348,REG0181017,142571,2025,INDUK,BELUM,Distribusi,Distribusi,8220,G2,,,,DIMODELKAN
6349,REG0181042,142593,2019,INDUK,SUDAH,Manajemen Konstruksi dan Pengadaan,Manajemen Konstruksi dan Pengadaan,8224,G2,PT PLN (PERSERO) UNIT INDUK PEMBANGUNAN SULAWESI,OFFICER PERIZINAN DAN PERTANAHAN,,TURUNAN
6350,REG0181079,142621,2025,SUBHOLDING,BELUM,Pembangkitan,Niaga,8224,G1,,,ND,DIMODELKAN
6351,REG0181088,142626,2022,INDUK,SUDAH,Niaga dan Pemasaran,Niaga,8212,G1,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI KALIMANTAN TIMUR DAN KALIMANTAN UTARA,JUNIOR OFFICER PELAYANAN PELANGGAN,,TURUNAN
6352,REG0181163,142686,2022,INDUK,SUDAH,Komunikasi dan Umum,SDM,8212,G1,PT PLN (PERSERO) PUSAT PENDIDIKAN DAN PELATIHAN (CORPORATE UNIVERSITY),JUNIOR OFFICER ADMINISTRASI UMUM,,TURUNAN
6353,REG0181175,142695,2023,INDUK,SUDAH,Keuangan dan Akuntansi,Keuangan,8217,G3,,,,DIMODELKAN
6354,REG0181197,142717,2019,SUBHOLDING,SUDAH,Komunikasi dan Umum,Manajemen Konstruksi dan Pengadaan,8216,G1,,,ND,DIMODELKAN
6355,REG0181261,142763,2019,INDUK,SUDAH,Perencanaan Sistem,Perencanaan Sistem,8220,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI RIAU DAN KEPULAUAN RIAU,OFFICER PERENCANAAN SISTEM KELISTRIKAN,,TURUNAN
6356,REG0181282,142781,2023,INDUK,SUDAH,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8218,G1,PT PLN (PERSERO) UNIT INDUK WILAYAH NUSA TENGGARA TIMUR,JUNIOR TECHNICIAN PEMELIHARAAN JARINGAN TRANSMISI,,TURUNAN
6357,REG0181294,142793,2024,INDUK,SUDAH,Distribusi,Distribusi,8216,G2,"PT PLN (PERSERO) UNIT INDUK DISTRIBUSI SULAWESI UTARA, SULAWESI TENGAH DAN GORONTALO",OFFICER KINERJA TRANSAKSI ENERGI LISTRIK,,TURUNAN
6358,REG0181325,142813,2025,SUBHOLDING,BELUM,Niaga dan Pemasaran,Pembangkitan,8211,G1,,,NP,DIMODELKAN
6359,REG0181331,142817,2025,INDUK,BELUM,Pembangkitan,Pembangkitan,8218,G2,,,,DIMODELKAN
6360,REG0181365,142846,2023,INDUK,SUDAH,Komunikasi dan Umum,SDM,8220,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI JAWA BARAT,OFFICER PRIORITY ACCOUNT EXECUTIVE,,TURUNAN
6361,REG0181463,142914,2023,INDUK,SUDAH,Komunikasi dan Umum,SDM,8217,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI KALIMANTAN BARAT,OFFICER PRIORITY ACCOUNT EXECUTIVE,,TURUNAN
6362,REG0181474,142922,2025,INDUK,BELUM,Sumber Daya Manusia,SDM,8218,G2,,,,DIMODELKAN
6363,REG0181503,142942,2022,INDUK,SUDAH,Sumber Daya Manusia,SDM,8217,G1,PT PLN (PERSERO) KANTOR PUSAT,JUNIOR OFFICER PELAYANAN HUMAN CAPITAL KUPANG,,TURUNAN
6364,REG0181613,143031,2024,SUBHOLDING,SUDAH,Manajemen Konstruksi dan Pengadaan,Distribusi,8224,G1,,,BTM,DIMODELKAN
6365,REG0181654,143063,2025,INDUK,BELUM,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8214,G2,,,,DIMODELKAN
6366,REG0181667,143072,2025,INDUK,BELUM,Transmisi dan Gardu Induk,Transmisi dan Gardu Induk,8212,G2,,,,DIMODELKAN
6367,REG0181720,143117,2023,INDUK,SUDAH,Distribusi,Distribusi,8217,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI JAWA TIMUR,TECHNICIAN PEMELIHARAAN DISTRIBUSI,,TURUNAN
6368,REG0181748,143143,2023,SUBHOLDING,SUDAH,Distribusi,Niaga,8220,G2,,,ICON,DIMODELKAN
6369,REG0181756,143149,2022,SUBHOLDING,SUDAH,Teknologi Informasi,Niaga,8215,G2,,,ICON,DIMODELKAN
6370,REG0181771,143162,2022,SUBHOLDING,SUDAH,Teknologi Informasi,Niaga,8220,G2,,,ICON,DIMODELKAN
6371,REG0181875,143245,2025,INDUK,BELUM,Hukum dan Kepatuhan,SDM,8224,G2,,,,DIMODELKAN
6372,REG0181882,143251,2019,INDUK,SUDAH,Distribusi,Distribusi,8211,G2,PT PLN (PERSERO) UNIT INDUK DISTRIBUSI JAKARTA RAYA,OFFICER KINERJA JARINGAN DISTRIBUSI,,TURUNAN
6373,REG0181902,143268,2022,INDUK,SUDAH,K3 dan Lingkungan,SDM,8213,G3,,,,DIMODELKAN
6374,REG0181976,143324,2023,SUBHOLDING,SUDAH,Distribusi,Keuangan,8220,G2,,,NP,DIMODELKAN
