no,tahun_program,holding_ap_sh,holding_subholding,unit_pelaksana,jabatan,jurusan_pendidikan,jumlah,pendidikan,keterangan,sub_bidang,level,usulan_sebelum_potong
3920,2024,HOLDING,UIP Kalimantan Bag Timur,,OFFICER PERIZINAN DAN PERTANAHAN,S1 Logistik/Supply Chain Management,1,S1,3T,Manajemen Konstruksi dan Pengadaan,2,1.847
3921,2024,HOLDING,UIW Maluku&Malut,,OFFICER ADMINISTRASI DAN UMUM,S1 Komunikasi/Hubungan Masyarakat,1,S1,3T,Komunikasi dan Umum,2,1.824
3922,2024,HOLDING,UIW Maluku&Malut,,OFFICER KINERJA,S1 Teknik Industri/Teknik Material,1,S1,3T,Perencanaan dan Kinerja,2,1.824
3923,2024,HOLDING,UIW Maluku&Malut,,OFFICER PERENCANAAN SISTEM KELISTRIKAN,S1 Teknik Kimia/Teknik Lingkungan,1,S1,3T,Perencanaan Sistem,2,1.824
3924,2024,HOLDING,UIW Maluku&Malut,,TECHNICIAN PENGENDALIAN OPERASI SISTEM,S1 Teknik Kimia/Teknik Lingkungan,1,S1,3T,Perencanaan Sistem,2,1.824
3925,2024,HOLDING,UIT JBTB,,OFFICER KINERJA KEUANGAN DAN UMUM,S1 Akuntansi/Administrasi Fiskal,1,S1,Rekrut 2024,Keuangan dan Akuntansi,2,1.802
3926,2024,HOLDING,UID Jawa Tengah & DIY,,OFFICER KINERJA TRANSAKSI ENERGI LISTRIK,S1 Teknik Elektro/Teknik Listrik,1,S1,Rekrut 2024,Distribusi,2,1.797
3927,2024,HOLDING,P3B Sumatera,,OFFICER KEUANGAN DAN AKUNTANSI,S1 Akuntansi/Administrasi Fiskal,1,S1,Rekrut 2024,Keuangan dan Akuntansi,2,1.789
3928,2024,HOLDING,UID Sumbar,,OFFICER LOGISTIK LAYANAN PELANGGAN,S1 Logistik/Supply Chain Management,1,S1,Rekrut 2024,Manajemen Konstruksi dan Pengadaan,2,1.786
3929,2024,HOLDING,PUSERTIF,,TECHNICIAN PENGELOLAAN PENGUJIAN SISTEM PEMBANGKIT,S1 Teknik Mesin/Konversi Energi,1,S1,Rekrut 2024,Pembangkitan,2,1.783
3930,2024,HOLDING,UIP Maluku dan Papua,,TECHNICIAN PENGENDALIAN KONSTRUKSI,S1 Logistik/Supply Chain Management,1,S1,3T,Manajemen Konstruksi dan Pengadaan,2,1.782
3931,2024,HOLDING,UIW NusaTenggaraTimur,,TECHNICIAN PENGENDALIAN OPERASI DAN PEMELIHARAAN PUSAT LISTRIK,S1 Teknik Mesin/Konversi Energi,1,S1,3T,Pembangkitan,2,1.766
3932,2024,HOLDING,UID Jakarta Raya,,TECHNICIAN OPERASI DISTRIBUSI,S1 Teknik Elektro/Teknik Listrik,1,S1,Rekrut 2024,Distribusi,2,1.729
3933,2024,HOLDING,UID Kaltimra,,OFFICER KINERJA KEUANGAN DAN UMUM,S1 Akuntansi/Administrasi Fiskal,1,S1,3T,Keuangan dan Akuntansi,2,1.723
3934,2024,HOLDING,UID Banten,,OFFICER KINERJA DAN ADMINISTRASI LAYANAN PELANGGAN,S1 Manajemen Pemasaran/Digital Marketing Dan Analytics,1,S1,Rekrut 2024,Niaga dan Pemasaran,2,1.722
3935,2024,HOLDING,UID Bali,,OFFICER LOGISTIK LAYANAN PELANGGAN,S1 Logistik/Supply Chain Management,1,S1,Rekrut 2024,Manajemen Konstruksi dan Pengadaan,2,1.707
3936,2024,HOLDING,UIT JBT,,OFFICER KINERJA KEUANGAN DAN UMUM,S1 Akuntansi/Administrasi Fiskal,1,S1,Rekrut 2024,Keuangan dan Akuntansi,2,1.703
3937,2024,HOLDING,UID Kalselteng,,OFFICER KINERJA JARINGAN DAN KONSTRUKSI DISTRIBUSI,S1 Teknik Elektro/Teknik Listrik,1,S1,3T,Distribusi,2,1.702
3938,2024,HOLDING,UIP JBTB,,"OFFICER KEUANGAN, PERIZINAN, PERTANAHAN DAN UMUM",S1 Logistik/Supply Chain Management,1,S1,Rekrut 2024,Manajemen Konstruksi dan Pengadaan,2,1.69
3939,2024,HOLDING,UIT JBTB,,OFFICER KINERJA KONSTRUKSI,S1 Logistik/Supply Chain Management,1,S1,Rekrut 2024,Manajemen Konstruksi dan Pengadaan,2,1.682
3940,2024,HOLDING,UIP Kalimantan Bag Timur,,TECHNICIAN PENGENDALIAN KONSTRUKSI,S1 Logistik/Supply Chain Management,1,S1,3T,Manajemen Konstruksi dan Pengadaan,2,1.662
3941,2024,HOLDING,UID Suluttenggo,,OFFICER KINERJA KEUANGAN DAN UMUM,S1 Akuntansi/Administrasi Fiskal,1,S1,3T,Keuangan dan Akuntansi,2,1.657
3942,2024,HOLDING,UIP3B Kalimantan,,OFFICER KINERJA KEUANGAN DAN UMUM,S1 Akuntansi/Administrasi Fiskal,1,S1,3T,Keuangan dan Akuntansi,2,1.649
3943,2024,HOLDING,UID Jawa Barat,,TECHNICIAN TEKNISI PDKB,S1 Teknik Elektro/Teknik Listrik,1,S1,Rekrut 2024,Distribusi,2,1.642
3944,2024,HOLDING,UID Banten,,OFFICER PRIORITY ACCOUNT EXECUTIVE,S1 Komunikasi/Hubungan Masyarakat,1,S1,Rekrut 2024,Komunikasi dan Umum,2,1.636
3945,2024,HOLDING,UIP3B Sulawesi,,TECHNICIAN PENGENDALIAN OPERASI DAN PEMELIHARAAN,S1 Teknik Elektro/Teknik Listrik,1,S1,3T,Distribusi,2,1.602
3946,2024,HOLDING,UID S2JB,,OFFICER KINERJA,S1 Teknik Industri/Teknik Material,1,S1,3T,Perencanaan dan Kinerja,2,1.598
3947,2024,HOLDING,UID Kalbar,,OFFICER KINERJA JARINGAN DAN KONSTRUKSI DISTRIBUSI,S1 Teknik Elektro/Teknik Listrik,1,S1,3T,Distribusi,2,1.596
3948,2024,HOLDING,UID Riau & Kepri,,JUNIOR TECHNICIAN TRANSAKSI ENERGI LAYANAN PELANGGAN,D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Distribusi,1,1.579
3949,2024,HOLDING,UIP Maluku dan Papua,,JUNIOR OFFICER ADMINISTRASI DAN UMUM,D3 Komunikasi/Hubungan Masyarakat,1,D3,3T,Komunikasi dan Umum,1,1.575
3950,2024,HOLDING,UIP JBB,,JUNIOR OFFICER KEUANGAN,D3 Akuntansi/Administrasi Fiskal,1,D3,Rekrut 2024,Keuangan dan Akuntansi,1,1.562
3951,2024,HOLDING,UIP JBB,,JUNIOR OFFICER PENGADAAN TANAH DAN PENGENDALIAN ROW,D3 Logistik/Supply Chain Management,1,D3,Rekrut 2024,Manajemen Konstruksi dan Pengadaan,1,1.562
3952,2024,HOLDING,UID Aceh,,JUNIOR OFFICER PELAYANAN PELANGGAN,D3 Manajemen Pemasaran/Digital Marketing Dan Analytics,1,D3,3T,Niaga dan Pemasaran,1,1.553
3953,2024,HOLDING,UID Kaltimra,,JUNIOR OFFICER PELAYANAN PELANGGAN,D3 Manajemen Pemasaran/Digital Marketing Dan Analytics,1,D3,3T,Niaga dan Pemasaran,1,1.551
3954,2024,HOLDING,UIP Nusa Tenggara,,JUNIOR TECHNICIAN TEKNIK ELEKTRIKAL,D3 Teknik Elektro/Teknik Listrik,1,D3,3T,Distribusi,1,1.541
3955,2024,HOLDING,UID Sulselrabar,,JUNIOR OFFICER PELAYANAN PELANGGAN,D3 Manajemen Pemasaran/Digital Marketing Dan Analytics,1,D3,3T,Niaga dan Pemasaran,1,1.489
3956,2024,HOLDING,UIW Maluku&Malut,,JUNIOR OFFICER PELAYANAN PELANGGAN,D3 Manajemen Pemasaran/Digital Marketing Dan Analytics,1,D3,3T,Niaga dan Pemasaran,1,1.471
3957,2024,HOLDING,UID Jakarta Raya,,JUNIOR TECHNICIAN PENGENDALIAN SUSUT,D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Distribusi,1,1.458
3958,2024,HOLDING,Pusat Pengatur Beban,,JUNIOR TECHNICIAN TELEKOMUNIKASI,D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Proteksi dan Kontrol,1,1.441
3959,2024,HOLDING,UIP3B Kalimantan,,JUNIOR TECHNICIAN PEMELIHARAAN JARINGAN,D3 Teknik Elektro/Teknik Listrik,1,D3,3T,Distribusi,1,1.437
3960,2024,HOLDING,UIP Kalimantan Bag Timur,,JUNIOR TECHNICIAN TEKNIK ELEKTRIKAL,D3 Teknik Elektro/Teknik Listrik,1,D3,3T,Distribusi,1,1.427
3961,2024,HOLDING,P3B Sumatera,,"JUNIOR TECHNICIAN PEMELIHARAAN PROTEKSI, METER, DAN OTOMASI TRANSMISI DAN GARDU INDUK",D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Transmisi dan Gardu Induk,1,1.399
3962,2024,HOLDING,UIP JBT,,"JUNIOR OFFICER KESELAMATAN, KESEHATAN KERJA, LINGKUNGAN, DAN KEAMANAN",D3 Keselamatan Dan Kesehatan Kerja/Kesehatan Masyarakat K3,1,D3,Rekrut 2024,K3 dan Lingkungan,1,1.381
3963,2024,HOLDING,UIP3B Kalimantan,,JUNIOR TECHNICIAN PEMELIHARAAN GARDU INDUK,D3 Teknik Elektro/Teknik Listrik,1,D3,3T,Transmisi dan Gardu Induk,1,1.369
3964,2024,HOLDING,P3B Sumatera,,JUNIOR TECHNICIAN PDKB GI/GITET,D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Transmisi dan Gardu Induk,1,1.364
3965,2024,HOLDING,UID Sumbar,,JUNIOR TECHNICIAN TRANSAKSI ENERGI LAYANAN PELANGGAN,D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Distribusi,1,1.362
3966,2024,HOLDING,UIT JBT,,JUNIOR TECHNICIAN PEMELIHARAAN GARDU INDUK,D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Transmisi dan Gardu Induk,1,1.334
3967,2024,HOLDING,UID S2JB,,JUNIOR TECHNICIAN TEKNIK LAYANAN PELANGGAN,D3 Teknik Elektro/Teknik Listrik,1,D3,3T,Distribusi,1,1.325
3968,2024,HOLDING,UID Kalbar,,JUNIOR TECHNICIAN PDKB,D3 Teknik Elektro/Teknik Listrik,1,D3,3T,Distribusi,1,1.3
3969,2024,HOLDING,UIP Maluku dan Papua,,JUNIOR TECHNICIAN TEKNIK ELEKTRIKAL,D3 Teknik Elektro/Teknik Listrik,1,D3,3T,Distribusi,1,1.289
3970,2024,HOLDING,UID Jakarta Raya,,JUNIOR TECHNICIAN PENGATURAN OPERASI,D3 Teknik Kimia/Teknik Lingkungan,1,D3,Rekrut 2024,Perencanaan Sistem,1,1.264
3971,2024,HOLDING,Pusat Pengatur Beban,,JUNIOR OFFICER ADMINISTRASI UMUM,D3 Komunikasi/Hubungan Masyarakat,1,D3,Rekrut 2024,Komunikasi dan Umum,1,1.261
3972,2024,HOLDING,UIP Sumatera Bag Tengah,,JUNIOR OFFICER PERIZINAN,D3 Komunikasi/Hubungan Masyarakat,1,D3,Rekrut 2024,Komunikasi dan Umum,1,1.186
3973,2024,HOLDING,UID Jawa Barat,,JUNIOR TECHNICIAN PENGATURAN OPERASI,D3 Teknik Kimia/Teknik Lingkungan,1,D3,Rekrut 2024,Perencanaan Sistem,1,1.181
3974,2024,HOLDING,UIT JBTB,,JUNIOR TECHNICIAN PEMELIHARAAN JARINGAN TRANSMISI,D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Transmisi dan Gardu Induk,1,1.176
3975,2024,HOLDING,UIW NusaTenggaraTimur,,JUNIOR TECHNICIAN TRANSAKSI ENERGI LAYANAN PELANGGAN,D3 Teknik Elektro/Teknik Listrik,1,D3,3T,Distribusi,1,1.162
3976,2024,HOLDING,UIT JBT,,JUNIOR TECHNICIAN PEMELIHARAAN JARINGAN TRANSMISI,D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Transmisi dan Gardu Induk,1,1.116
3977,2024,HOLDING,UIW NusaTenggaraTimur,,JUNIOR OFFICER PELAYANAN PELANGGAN,D3 Manajemen Pemasaran/Digital Marketing Dan Analytics,1,D3,3T,Niaga dan Pemasaran,1,1.115
3978,2024,HOLDING,UID Suluttenggo,,JUNIOR OFFICER PELAYANAN PELANGGAN,D3 Manajemen Pemasaran/Digital Marketing Dan Analytics,1,D3,3T,Niaga dan Pemasaran,1,1.112
3979,2024,HOLDING,UID Jawa Tengah & DIY,,JUNIOR TECHNICIAN PENGATURAN OPERASI,D3 Teknik Kimia/Teknik Lingkungan,1,D3,Rekrut 2024,Perencanaan Sistem,1,1.097
3980,2024,HOLDING,UIP Kalimantan Bag Barat,,JUNIOR OFFICER PENGADAAN TANAH DAN PENGENDALIAN ROW,D3 Logistik/Supply Chain Management,1,D3,3T,Manajemen Konstruksi dan Pengadaan,1,1.081
3981,2024,HOLDING,UIP Kalimantan Bag Barat,,JUNIOR TECHNICIAN TEKNIK ELEKTRIKAL,D3 Teknik Elektro/Teknik Listrik,1,D3,3T,Distribusi,1,1.081
3982,2024,HOLDING,UIW NusaTenggara Barat,,JUNIOR TECHNICIAN TEKNIK LAYANAN PELANGGAN,D3 Teknik Elektro/Teknik Listrik,1,D3,3T,Distribusi,1,1.079
3983,2024,HOLDING,UIW Papua&Papua Barat,,JUNIOR TECHNICIAN PDKB,D3 Teknik Elektro/Teknik Listrik,1,D3,3T,Distribusi,1,1.075
3984,2024,HOLDING,UIP Kalimantan Bag Timur,,JUNIOR OFFICER PENGADAAN TANAH DAN PENGENDALIAN ROW,D3 Logistik/Supply Chain Management,1,D3,3T,Manajemen Konstruksi dan Pengadaan,1,1.07
3985,2024,HOLDING,UID Jakarta Raya,,JUNIOR TECHNICIAN PENGENDALIAN KONSTRUKSI DISTRIBUSI,D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Distribusi,1,1.069
3986,2024,HOLDING,UID Jakarta Raya,,JUNIOR TECHNICIAN PENYAMBUNGAN DAN PEMUTUSAN,D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Distribusi,1,1.069
3987,2024,HOLDING,UIT JBTB,,"JUNIOR TECHNICIAN PEMELIHARAAN PROTEKSI, METER, DAN OTOMASI TRANSMISI DAN GARDU INDUK",D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Transmisi dan Gardu Induk,1,1.058
3988,2024,HOLDING,PUSDIKLAT,,JUNIOR OFFICER ADMINISTRASI UMUM,D3 Komunikasi/Hubungan Masyarakat,1,D3,Rekrut 2024,Komunikasi dan Umum,1,1.038
3989,2024,HOLDING,PUSDIKLAT,,JUNIOR OFFICER KEUANGAN DAN AKUNTANSI,D3 Akuntansi/Administrasi Fiskal,1,D3,Rekrut 2024,Keuangan dan Akuntansi,1,1.038
3990,2024,HOLDING,PUSDIKLAT,,JUNIOR OFFICER PELAYANAN DAN FASILITAS TEKNOLOGI INFORMASI PEMBELAJARAN,D3 Psikologi/Kepegawaian,1,D3,Rekrut 2024,Sumber Daya Manusia,1,1.038
3991,2024,HOLDING,UID Lampung,,JUNIOR OFFICER PELAYANAN PELANGGAN,D3 Manajemen Pemasaran/Digital Marketing Dan Analytics,1,D3,Rekrut 2024,Niaga dan Pemasaran,1,1.034
3992,2024,HOLDING,UIP Sulawesi,,JUNIOR OFFICER ADMINISTRASI DAN UMUM,D3 Komunikasi/Hubungan Masyarakat,1,D3,3T,Komunikasi dan Umum,1,1.033
3993,2024,HOLDING,UID S2JB,,JUNIOR TECHNICIAN PENGATURAN OPERASI,D3 Teknik Kimia/Teknik Lingkungan,1,D3,3T,Perencanaan Sistem,1,1.031
3994,2024,HOLDING,UIP Nusa Tenggara,,JUNIOR OFFICER PENGADAAN TANAH DAN PENGENDALIAN ROW,D3 Logistik/Supply Chain Management,1,D3,3T,Manajemen Konstruksi dan Pengadaan,1,1.028
3995,2024,HOLDING,UIT JBB,,JUNIOR TECHNICIAN PDKB SUTT/SUTET,D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Transmisi dan Gardu Induk,1,1.015
3996,2024,HOLDING,UIW NusaTenggara Barat,,JUNIOR TECHNICIAN OPERASI PUSAT LISTRIK,D3 Teknik Mesin/Konversi Energi,1,D3,3T,Pembangkitan,1,0.992
3997,2024,HOLDING,UIP Sumatera Bag Tengah,,JUNIOR OFFICER PENGADAAN TANAH DAN PENGENDALIAN ROW,D3 Logistik/Supply Chain Management,1,D3,Rekrut 2024,Manajemen Konstruksi dan Pengadaan,1,0.989
3998,2024,HOLDING,UIW Maluku&Malut,,JUNIOR TECHNICIAN PEMELIHARAAN PUSAT LISTRIK,D3 Teknik Mesin/Konversi Energi,1,D3,3T,Pembangkitan,1,0.981
3999,2024,HOLDING,UIT JBT,,JUNIOR TECHNICIAN PDKB SUTT/SUTET,D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Transmisi dan Gardu Induk,1,0.953
4000,2024,HOLDING,UID Suluttenggo,,JUNIOR TECHNICIAN PDKB,D3 Teknik Elektro/Teknik Listrik,1,D3,3T,Distribusi,1,0.936
4001,2024,HOLDING,UIW NusaTenggara Barat,,JUNIOR OFFICER PELAYANAN PELANGGAN,D3 Manajemen Pemasaran/Digital Marketing Dan Analytics,1,D3,3T,Niaga dan Pemasaran,1,0.933
4002,2024,HOLDING,UIW NusaTenggaraTimur,,JUNIOR TECHNICIAN OPERASI DISTRIBUSI,D3 Teknik Elektro/Teknik Listrik,1,D3,3T,Distribusi,1,0.929
4003,2024,HOLDING,UIW NusaTenggaraTimur,,JUNIOR TECHNICIAN PDKB,D3 Teknik Elektro/Teknik Listrik,1,D3,3T,Distribusi,1,0.929
4004,2024,HOLDING,UIP3B Sulawesi,,JUNIOR TECHNICIAN PEMELIHARAAN GARDU INDUK,D3 Teknik Elektro/Teknik Listrik,1,D3,3T,Transmisi dan Gardu Induk,1,0.928
4005,2024,HOLDING,UID Kaltimra,,JUNIOR TECHNICIAN PENGATURAN OPERASI,D3 Teknik Kimia/Teknik Lingkungan,1,D3,3T,Perencanaan Sistem,1,0.917
4006,2024,HOLDING,UIP Sumatera Bag Selatan,,JUNIOR OFFICER PENGADAAN TANAH DAN PENGENDALIAN ROW,D3 Logistik/Supply Chain Management,1,D3,Rekrut 2024,Manajemen Konstruksi dan Pengadaan,1,0.907
4007,2024,HOLDING,UIW NusaTenggara Barat,,JUNIOR TECHNICIAN TRANSAKSI ENERGI LAYANAN PELANGGAN,D3 Teknik Elektro/Teknik Listrik,1,D3,3T,Distribusi,1,0.904
4008,2024,HOLDING,Pusat Pengatur Beban,,JUNIOR TECHNICIAN OPERASI REAL TIME A,D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Distribusi,1,0.901
4009,2024,HOLDING,UID Kalbar,,JUNIOR TECHNICIAN PENGATURAN OPERASI,D3 Teknik Kimia/Teknik Lingkungan,1,D3,3T,Perencanaan Sistem,1,0.9
4010,2024,HOLDING,UID Jakarta Raya,,JUNIOR TECHNICIAN PDKB,D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Distribusi,1,0.875
4011,2024,HOLDING,UIP Maluku dan Papua,,JUNIOR OFFICER PENGADAAN TANAH DAN PENGENDALIAN ROW,D3 Logistik/Supply Chain Management,1,D3,3T,Manajemen Konstruksi dan Pengadaan,1,0.859
4012,2024,HOLDING,PUSHARLIS,,JUNIOR TECHNICIAN MEKANIKAL,D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Distribusi,1,0.857
4013,2024,HOLDING,PUSERTIF,,JUNIOR TECHNICIAN PENGUJIAN ARUS TINGGI,D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Distribusi,1,0.85
4014,2024,HOLDING,UID Riau & Kepri,,JUNIOR TECHNICIAN PENGATURAN OPERASI,D3 Teknik Kimia/Teknik Lingkungan,1,D3,Rekrut 2024,Perencanaan Sistem,1,0.85
4015,2024,HOLDING,UID Banten,,JUNIOR TECHNICIAN TEKNIK LAYANAN PELANGGAN,D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Distribusi,1,0.846
4016,2024,HOLDING,UIW Maluku&Malut,,JUNIOR TECHNICIAN OPERASI DISTRIBUSI,D3 Teknik Elektro/Teknik Listrik,1,D3,3T,Distribusi,1,0.817
4017,2024,HOLDING,UIW Maluku&Malut,,JUNIOR TECHNICIAN PEMELIHARAAN JARINGAN TRANSMISI DAN GARDU INDUK,D3 Teknik Elektro/Teknik Listrik,1,D3,3T,Transmisi dan Gardu Induk,1,0.817
4018,2024,HOLDING,UID Lampung,,JUNIOR TECHNICIAN PENGATURAN OPERASI,D3 Teknik Kimia/Teknik Lingkungan,1,D3,Rekrut 2024,Perencanaan Sistem,1,0.804
4019,2024,HOLDING,UID Lampung,,JUNIOR TECHNICIAN TEKNIK LAYANAN PELANGGAN,D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Distribusi,1,0.804
4020,2024,HOLDING,UID Bali,,JUNIOR TECHNICIAN PENGATURAN OPERASI,D3 Teknik Kimia/Teknik Lingkungan,1,D3,Rekrut 2024,Perencanaan Sistem,1,0.8
4021,2024,HOLDING,UIP JBB,,JUNIOR OFFICER LOGISTIK,D3 Logistik/Supply Chain Management,1,D3,Rekrut 2024,Manajemen Konstruksi dan Pengadaan,1,0.781
4022,2024,HOLDING,UIP Sumatera Bag Utara,,JUNIOR OFFICER PENGADAAN TANAH DAN PENGENDALIAN ROW,D3 Logistik/Supply Chain Management,1,D3,Rekrut 2024,Manajemen Konstruksi dan Pengadaan,1,0.781
4023,2024,HOLDING,UID Jakarta Raya,,JUNIOR OFFICER ACCOUNT EXECUTIVE,D3 Komunikasi/Hubungan Masyarakat,1,D3,Rekrut 2024,Komunikasi dan Umum,1,0.778
4024,2024,HOLDING,UID Jakarta Raya,,JUNIOR OFFICER ADMINISTRASI DAN PELAYANAN PELANGGAN,D3 Manajemen Pemasaran/Digital Marketing Dan Analytics,1,D3,Rekrut 2024,Niaga dan Pemasaran,1,0.778
4025,2024,HOLDING,UID Jakarta Raya,,JUNIOR OFFICER PENGELOLAAN PIUTANG,D3 Teknik Industri/Teknik Material,1,D3,Rekrut 2024,Perencanaan dan Kinerja,1,0.778
4026,2024,HOLDING,UID Kaltimra,,JUNIOR TECHNICIAN PDKB,D3 Teknik Elektro/Teknik Listrik,1,D3,3T,Distribusi,1,0.776
4027,2024,HOLDING,Pusat Pengatur Beban,,JUNIOR TECHNICIAN DATA DISTURBANCE FAULT RECORDER (DFR) DAN PHASOR MEASUREMENT UNIT (PMU),D3 Data Science/Teknik Informatika,1,D3,Rekrut 2024,Teknologi Informasi,1,0.721
4028,2024,HOLDING,Pusat Pengatur Beban,,JUNIOR TECHNICIAN OPERASI REAL TIME C,D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Distribusi,1,0.721
4029,2024,HOLDING,UID Sulselrabar,,JUNIOR TECHNICIAN PENGATURAN OPERASI,D3 Teknik Kimia/Teknik Lingkungan,1,D3,3T,Perencanaan Sistem,1,0.715
4030,2024,HOLDING,UIP Kalimantan Bag Timur,,JUNIOR OFFICER PERIZINAN,D3 Komunikasi/Hubungan Masyarakat,1,D3,3T,Komunikasi dan Umum,1,0.713
4031,2024,HOLDING,UIP JBT,,JUNIOR OFFICER KEUANGAN,D3 Akuntansi/Administrasi Fiskal,1,D3,Rekrut 2024,Keuangan dan Akuntansi,1,0.691
4032,2024,HOLDING,UIP JBT,,JUNIOR OFFICER PENGADAAN TANAH DAN PENGENDALIAN ROW,D3 Logistik/Supply Chain Management,1,D3,Rekrut 2024,Manajemen Konstruksi dan Pengadaan,1,0.691
4033,2024,HOLDING,UID Lampung,,JUNIOR TECHNICIAN PDKB,D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Distribusi,1,0.689
4034,2024,HOLDING,PUSHARLIS,,JUNIOR OFFICER ADMINISTRASI UMUM,D3 Komunikasi/Hubungan Masyarakat,1,D3,Rekrut 2024,Komunikasi dan Umum,1,0.686
4035,2024,HOLDING,UIK Tanjung Jati B,,JUNIOR OFFICER ADMINISTRASI DAN UMUM,D3 Komunikasi/Hubungan Masyarakat,1,D3,Rekrut 2024,Komunikasi dan Umum,1,0.686
4036,2024,HOLDING,UIK Tanjung Jati B,,JUNIOR OFFICER KESELAMATAN DAN KESEHATAN KERJA,D3 Keselamatan Dan Kesehatan Kerja/Kesehatan Masyarakat K3,1,D3,Rekrut 2024,K3 dan Lingkungan,1,0.686
4037,2024,HOLDING,UID Sumbar,,JUNIOR TECHNICIAN PDKB,D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Distribusi,1,0.681
4038,2024,HOLDING,UID Jakarta Raya,,"JUNIOR OFFICER KESELAMATAN, KESEHATAN KERJA, LINGKUNGAN DAN KEAMANAN",D3 Keselamatan Dan Kesehatan Kerja/Kesehatan Masyarakat K3,1,D3,Rekrut 2024,K3 dan Lingkungan,1,0.68
4039,2024,HOLDING,UID Jakarta Raya,,JUNIOR OFFICER LOGISTIK,D3 Logistik/Supply Chain Management,1,D3,Rekrut 2024,Manajemen Konstruksi dan Pengadaan,1,0.68
4040,2024,HOLDING,UID Jakarta Raya,,JUNIOR OFFICER PEMBACAAN METER,D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Distribusi,1,0.68
4041,2024,HOLDING,UID Jakarta Raya,,JUNIOR TECHNICIAN PEMELIHARAAN DISTRIBUSI,D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Distribusi,1,0.68
4042,2024,HOLDING,UID Banten,,JUNIOR TECHNICIAN TRANSAKSI ENERGI LAYANAN PELANGGAN,D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Distribusi,1,0.677
4043,2024,HOLDING,UIT JBB,,JUNIOR TECHNICIAN PDKB GI/GITET,D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Transmisi dan Gardu Induk,1,0.66
4044,2024,HOLDING,UIW Maluku&Malut,,JUNIOR OFFICER PELAKSANA PENGADAAN,D3 Logistik/Supply Chain Management,1,D3,3T,Manajemen Konstruksi dan Pengadaan,1,0.654
4045,2024,HOLDING,UIT JBT,,"JUNIOR TECHNICIAN PEMELIHARAAN PROTEKSI, METER, DAN OTOMASI TRANSMISI DAN GARDU INDUK",D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Transmisi dan Gardu Induk,1,0.653
4046,2024,HOLDING,UIW NusaTenggaraTimur,,JUNIOR TECHNICIAN PEMELIHARAAN JARINGAN TRANSMISI,D3 Teknik Elektro/Teknik Listrik,1,D3,3T,Transmisi dan Gardu Induk,1,0.651
4047,2024,HOLDING,UIT JBTB,,JUNIOR TECHNICIAN PDKB GI/GITET,D3 Teknik Elektro/Teknik Listrik,1,D3,Rekrut 2024,Transmisi dan Gardu Induk,1,0.627
4048,2024,HOLDING,UIW Papua&Papua Barat,,JUNIOR TECHNICIAN PEMELIHARAAN JARINGAN TRANSMISI DAN GARDU INDUK,D3 Teknik Elektro/Teknik Listrik,1,D3,3T,Transmisi dan Gardu Induk,1,0.622
4049,2024,HOLDING,UIP Sulawesi,,JUNIOR OFFICER PENGADAAN TANAH DAN PENGENDALIAN ROW,D3 Logistik/Supply Chain Management,1,D3,3T,Manajemen Konstruksi dan Pengadaan,1,0.62
4050,2024,HOLDING,UIP Sulawesi,,JUNIOR TECHNICIAN PROYEK,D3 Logistik/Supply Chain Management,1,D3,3T,Manajemen Konstruksi dan Pengadaan,1,0.62
4051,2024,HOLDING,UIP Sulawesi,,JUNIOR TECHNICIAN TEKNIK ELEKTRIKAL,D3 Teknik Elektro/Teknik Listrik,1,D3,3T,Distribusi,1,0.62
